program_id,gene_symbol,g__GSE202379,g__GSE244832,g__GSE256398,var__GSE202379,var__GSE244832,var__GSE256398,average_detection,coherent_positive_member,minimum_g,median_g,fixed_effect,fixed_se,fixed_low,fixed_high,fixed_p,random_effect,random_se,random_low,random_high,tau2,q,i2,fixed_fdr_within_program,meta_supported_member
RAM2019_ENDO_2,TFF3,1.8025471532030668,1.2241298932809443,1.245011131642615,0.7707646866267066,0.37354836092877847,0.5135449615362933,0.580952380952381,True,1.2241298932809443,1.245011131642615,1.3577246517334516,0.41093876246425537,0.552284677303511,2.1631646261633923,0.00095329914377089,1.3577253666859683,0.41094168224644745,0.5522796694829314,2.1631710638890054,6.656575486655075e-06,0.3292322161302681,0.0,0.037016966609516484,True
RAM2019_ENDO_2,TSPAN5,0.4430065982072183,1.1690398675028437,2.763867243030723,0.5163545705045943,0.3680550366032389,0.8941018002353073,0.9999999999999999,True,0.4430065982072183,1.1690398675028437,1.2344660435970072,0.41623044732774306,0.41865436683463075,2.0502777203593836,0.0030187367498949167,1.3177917105884738,0.5870813596076774,0.16711224575742611,2.4684711754195217,0.4831542572201796,3.8408750648197767,0.4792853278882048,0.037016966609516484,True
RAM2019_ENDO_2,PPDPF,0.4745561089914274,2.5296328049316448,0.8597718836286836,0.518766958381757,0.5777378664355419,0.4628671474090676,0.9166666666666665,True,0.4745561089914274,0.8597718836286836,1.228871248733284,0.4145495305900887,0.41635416877671017,2.041388328689858,0.003033198746133529,1.2599292453231015,0.6120857098536581,0.060241254009931744,2.459617236636271,0.6061088819244017,4.31977230117496,0.537012633870538,0.037016966609516484,True
RAM2019_ENDO_2,EFEMP1,0.8628116176340508,0.7284738907816477,4.7332094762123775,0.562036990627024,0.33322253650905076,1.8168711632733323,0.5690476190476189,True,0.7284738907816477,0.8628116176340508,1.1868080536912529,0.4331222178196436,0.33788850676475146,2.0357276006177543,0.006141623743944418,1.846670646366431,1.1650716120718019,-0.4368697132943007,4.130211006027163,3.2611214433348596,7.73951349532607,0.7415858243276131,0.037016966609516484,True
RAM2019_ENDO_2,NTS,1.0642398061469898,0.7860496727369313,1.9538505472116225,0.5943838637489819,0.33685586477818763,0.655262414219114,0.4404761904761904,True,0.7860496727369313,1.0642398061469898,1.1503308442632088,0.40235180105082335,0.361721314203595,1.9389403743228226,0.004249553277311392,1.1503317943979496,0.4023534886050671,0.36171895673201815,1.938944632063881,3.7085488803973673e-06,1.391729966369148,0.0,0.037016966609516484,True
RAM2019_ENDO_2,ADIRF,1.9097237974806012,0.6726247776199108,1.21454023275033,0.8039204152219774,0.32996211492228755,0.5088609152272433,0.9583333333333331,True,0.6726247776199108,1.21454023275033,1.089917054817347,0.40032908693602254,0.3052720444227427,1.874562065211951,0.006477969156665385,1.0899184083803328,0.4003309851929968,0.3052696774020591,1.8745671393586065,4.054703959858722e-06,1.394263858655115,0.0,0.037016966609516484,True
RAM2019_ENDO_2,LGALS3,0.505452983671099,1.030491415711355,1.9076636467415515,0.5212902265585013,0.35535746768839416,0.6441154534853714,0.8595238095238095,True,0.505452983671099,1.030491415711355,1.0869178025678123,0.398887802594508,0.30509770948257664,1.868737895653048,0.006432661618571848,1.0869183582941413,0.3988903549903314,0.30509326251309177,1.8687434540751908,5.741340683488695e-06,1.7033575261064828,0.0,0.037016966609516484,True
RAM2019_ENDO_2,LAPTM5,0.4382792393337215,1.5815139340791837,0.5999496463677554,0.5160073909692454,0.41532720793138683,0.4391628903027164,0.9999999999999999,True,0.4382792393337215,0.5999496463677554,0.9094947062674409,0.3885801501629561,0.14787761194804694,1.6711118005868348,0.019254903980149705,0.9094944093836836,0.38858178149253336,0.14787411765831826,1.671114701109049,3.7730758727859115e-06,1.7358544625047945,0.0,0.08557735102288758,False
RAM2019_ENDO_2,FABP5,-0.8500972452968397,1.2894207833911204,4.525517715264876,0.5602221105384396,0.3803863593044849,1.6966860786151805,0.5952380952380952,False,-0.8500972452968397,1.2894207833911204,0.9073229642389505,0.4470662411872201,0.031073131511999197,1.7835727969659019,0.04240692747863964,1.5000113054595594,1.4866690209466324,-1.4138599755958403,4.413882586514959,5.79957511179127,13.612680227574078,0.8530781619369295,0.12619792937414412,False
RAM2019_ENDO_2,TMSB10,0.18019864508427183,1.3135500537051696,0.943441000604995,0.5027059626408507,0.38300335042731337,0.47229672426807634,0.9999999999999999,True,0.18019864508427183,0.943441000604995,0.8612772484119753,0.38583041933790957,0.10504962650967253,1.617504870314278,0.025597195598022236,0.8612765450096025,0.3858331563522815,0.10504355855913083,1.6175095314600743,6.2466551714414405e-06,1.471106283743156,0.0,0.10238878239208896,False
