dataset_id,contrast,lineage,program_id,score_method,cell_gate,analysis_tier,coverage_tier,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,cohens_d,hedges_g,robust_se_g_hc3,robust_ci95_low,robust_ci95_high,conventional_se_g,conventional_ci95_low,conventional_ci95_high,permutation_p_two_sided,permutation_mode
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,standardized_mean,30,primary,primary,6,4,0.04668781005309216,0.03321915152443367,-0.013468658528658486,0.3319248672440405,-0.040577431394303906,-0.03665058319485514,0.5738729138684648,-1.1614414943770461,1.0881403279873358,0.6455622516416982,-1.3019525964125835,1.2286514300228732,0.9619047619047619,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,singscore,30,primary,primary,6,4,0.6757749003986703,0.6575550379240898,-0.018219862474580517,0.0707568825670318,-0.2574995083668343,-0.2325802011055277,0.672915848193928,-1.5514952635656267,1.0863348613545711,0.648110726294751,-1.5028772246432396,1.037716822432184,0.6952380952380952,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,standardized_mean,30,primary,primary,6,4,-0.07139300989319607,-0.16850650599311506,-0.097113496099919,0.25766511212230647,-0.3768981190353078,-0.34042410751576185,0.6134657114263329,-1.5428169019113744,0.8619686868798506,0.6510834834933118,-1.616547735162653,0.9356995201311291,0.5571428571428572,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,singscore,30,primary,primary,6,4,0.4891362157621488,0.5267618156468317,0.03762559988468289,0.09013847104479178,0.4174199922471051,0.3770245091264175,0.6621515014248065,-0.9207924336662032,1.6748414519190382,0.6523426125869694,-0.9015670115440424,1.6556160297968774,0.5142857142857142,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,standardized_mean,30,primary,primary,6,4,-0.27405257207795236,-0.062628280634569,0.21142429144338337,0.33932628311604723,0.623070778667262,0.5627736065381721,0.5490134648104866,-0.5132927844903816,1.6388399975667258,0.6606521777230175,-0.7321046617989422,1.8576518748752864,0.36666666666666664,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_SAMES_A,singscore,30,primary,primary,6,4,0.7468052160082136,0.7378038218186458,-0.009001394189567802,0.06179907865194135,-0.14565579917889332,-0.13156007667771008,0.7582567206523869,-1.6177432491563883,1.3546230958009682,0.6463346037677636,-1.3983759000625269,1.1352557467071067,0.8238095238095238,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_SAMES_A,standardized_mean,30,primary,primary,6,4,-0.10826544981296814,-0.4749312673224475,-0.36666581750947935,0.2204976308596601,-1.6629013929988699,-1.5019754517409147,0.8069637117135787,-3.083624326699529,0.07967342321769944,0.7467679075647848,-2.965640550567893,-0.038310352913936585,0.004761904761904762,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_SAMES_B,singscore,30,primary,primary,6,4,0.5271083471167145,0.5878121205318423,0.06070377341512778,0.08050033501255022,0.754081003584195,0.6811054225921762,0.688658769879252,-0.6686657663711577,2.0308766115555104,0.6675782380810851,-0.6273479240467505,1.989558769231103,0.2619047619047619,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,mesenchymal_hsc_myofibroblast,RAM2019_SAMES_B,standardized_mean,30,primary,primary,6,4,-0.11652720378807795,0.21366444833256285,0.3301916521206408,0.3632678153830486,0.9089482693986238,0.8209855336503699,0.6111838662139465,-0.37693484412896516,2.0189059114297048,0.6773424130900232,-0.5066055960060755,2.148576663306815,0.19523809523809524,exact_210_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_1,singscore,20,sensitivity,primary,5,4,0.6562530668324119,0.7404447280350795,0.08419166120266763,0.08110741304378055,1.0380267110383887,0.9226904098119011,0.6858268569433502,-0.42153022979706534,2.2669110494208677,0.7147106103851132,-0.4781423865429206,2.3235232061667226,0.1746031746031746,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_1,standardized_mean,20,sensitivity,primary,5,4,-0.792910365279164,-0.3044804819864937,0.48842988329267034,0.3509274769270264,1.391825705897167,1.2371784052419261,0.6862100849168726,-0.10779336119514427,2.5821501716789967,0.7478832226642337,-0.2286727111799718,2.703029521663824,0.07142857142857142,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_2,singscore,20,sensitivity,primary,5,4,0.508993673003841,0.6078539421906191,0.09886026918677804,0.08381985892955622,1.1794373129387161,1.048388722612192,0.6389907513368845,-0.20403315000810163,2.3008105952324858,0.7269858965865462,-0.37650363469743864,2.4732810799218226,0.11904761904761904,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_2,standardized_mean,20,sensitivity,primary,5,4,-0.222576751853015,0.4058623890144243,0.6284391408674392,0.23891217061676362,2.6304191169712805,2.338150326196694,0.6410181193140562,1.0817548123411438,3.594545840052244,0.9167858040806676,0.5412501501985854,4.135050502194803,0.007936507936507936,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_3,singscore,20,sensitivity,primary,5,4,0.607188457701703,0.6875089067607892,0.0803204490590862,0.06812341698343251,1.1790431633606986,1.048038367431732,0.6666467708849143,-0.25858930350270004,2.354666038366164,0.7269498125538443,-0.3767832651738028,2.472860000037267,0.14285714285714285,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_3,standardized_mean,20,sensitivity,primary,5,4,-0.6077988123537402,-0.03626226313132201,0.5715365492224183,0.2704214094271975,2.1135033296107664,1.878669626320681,0.7348265847208145,0.4384095202678846,3.318929732373477,0.8379140581936572,0.23635807226111294,3.5209811803802493,0.023809523809523808,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_4,singscore,20,sensitivity,primary,5,4,0.5551214294459157,0.5925386454285954,0.037417215982679664,0.08814128130849473,0.4245140917763528,0.377345859356758,0.7264670121576722,-1.0465294844722794,1.8012212031857955,0.6783588334867833,-0.9522374542773371,1.7069291729908531,0.5,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_4,standardized_mean,20,sensitivity,primary,5,4,-0.5133888732314519,-0.24101698516677705,0.2723718880646748,0.3568705180664603,0.7632232820474981,0.6784206951533316,0.7477902699174325,-0.7872482338848361,2.1440896241914995,0.6948923164065643,-0.6835682450035345,2.0404096353101977,0.2777777777777778,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_5,singscore,20,sensitivity,primary,5,4,0.6966379868501447,0.6610411309149271,-0.03559685593521755,0.08296820243147542,-0.4290421497876549,-0.38137079981124883,0.6933992381359613,-1.7404333065577329,0.9776917069352353,0.6785195905661442,-1.7112691973208913,0.9485275976983938,0.5396825396825397,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_5,standardized_mean,20,sensitivity,primary,5,4,0.11192405327911965,0.05896744002133228,-0.052956613257787374,0.3318193286684322,-0.15959472123067261,-0.14186197442726453,0.6899148131084262,-1.4940950081197797,1.2103710592652508,0.6718909786027366,-1.4587682924886283,1.1750443436340994,0.8174603174603174,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_6_SAENDO1,singscore,20,sensitivity,primary,5,4,0.7258201463099109,0.8123343081253929,0.086514161815482,0.13714814457344524,0.6308081096142876,0.5607183196571445,0.6426531857938599,-0.6988819244988208,1.8203185638131099,0.6873554411136275,-0.7864983449255653,1.907934984239854,0.36507936507936506,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,20,sensitivity,primary,5,4,0.10355467463474444,0.472865726819913,0.3693110521851686,0.5654739503865407,0.6531000268583882,0.5805333572074561,0.6722928524155762,-0.7371606335270732,1.8982273479419853,0.6885294359736429,-0.7689843373008839,1.9300510517157963,0.31746031746031744,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_7_SAENDO2,singscore,20,sensitivity,primary,5,4,0.5289809041690285,0.31523048882981847,-0.21375041533921008,0.18286680830972604,-1.168885798986417,-1.0390095990990373,0.7533561911794505,-2.5155877338107606,0.4375685356126857,0.7260234621858178,-2.46201558498324,0.38399638678516546,0.09523809523809523,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_7_SAENDO2,standardized_mean,20,sensitivity,primary,5,4,0.3066221196734256,-0.2302254389038957,-0.5368475585773214,0.5198971154799035,-1.03260345670849,-0.9178697392964356,0.7382439125705044,-2.364827807934624,0.5290883293417529,0.7142670998161136,-2.3178332549360183,0.4820937763431471,0.16666666666666666,exact_126_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,singscore,20,sensitivity,primary,4,4,0.5325010660284327,0.44859491714111915,-0.08390614888731357,0.10530567555849153,-0.7967865781432484,-0.6928578940376072,0.7099970268936755,-2.0844520667492112,0.6987362786739967,0.7348498747663945,-2.1331636485797403,0.7474478605045259,0.34285714285714286,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,standardized_mean,20,sensitivity,primary,4,4,0.19903997949041619,-0.007494478419412393,-0.20653445790982858,0.3339917246575337,-0.6183819617734648,-0.5377234450204041,0.7099970268936756,-1.9293176177320084,0.8538707276912,0.7239444329116135,-1.9566545335271663,0.8812076434863582,0.42857142857142855,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,macrophage_monocyte,RAM2019_MAC_SIG_B_SAM,singscore,20,sensitivity,primary,4,4,0.6045710141026217,0.541706917142558,-0.06286409696006368,0.12475655346921183,-0.5038941459342066,-0.4381688225514839,0.7099970268936754,-1.8297629952630876,0.9534253501601198,0.7183309309930529,-1.8460974472978675,0.9697598021948997,0.5428571428571428,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,macrophage_monocyte,RAM2019_MAC_SIG_B_SAM,standardized_mean,20,sensitivity,primary,4,4,-0.05946942829718205,-0.09704180480227,-0.03757237650508795,0.4060332279812643,-0.09253522597618948,-0.08046541389233867,0.7099970268936755,-1.4720595866039425,1.3111287588192653,0.7074882026597608,-1.4671422911054697,1.3062114633207924,0.8571428571428571,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,macrophage_monocyte,RAM2019_MAC_SIG_C_KC,singscore,20,sensitivity,primary,4,4,0.7510774648222847,0.7273291464135525,-0.02374831840873215,0.09533066588215805,-0.2491152053641204,-0.2166219177079308,0.7099970268936756,-1.6082160904195348,1.1749722550036734,0.7098664812972144,-1.6079602210504709,1.1747163856346095,0.6285714285714286,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,macrophage_monocyte,RAM2019_MAC_SIG_C_KC,standardized_mean,20,sensitivity,primary,4,4,-0.16636815500874375,-0.23415290737097902,-0.06778475236223527,0.4822432422985755,-0.140561331744421,-0.1222272449951487,0.7099970268936755,-1.5138214177067526,1.2693669277164552,0.7079865523333938,-1.5098808875686005,1.265426397578303,0.8285714285714286,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,macrophage_monocyte,RAM2019_MAC_SIG_D_TMO,singscore,20,sensitivity,primary,4,4,0.2901620881707503,0.24843147155076348,-0.04173061661998681,0.09088416501691889,-0.45916267825333806,-0.3992718941333374,0.7099970268936754,-1.790866066844941,0.9923222785782663,0.7164389974871566,-1.8034923292081642,1.0049485409414896,0.5714285714285714,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,macrophage_monocyte,RAM2019_MAC_SIG_D_TMO,standardized_mean,20,sensitivity,primary,4,4,-0.06732413797804469,-0.12265399426074924,-0.05532985628270455,0.3065624210685979,-0.1804847968313888,-0.156943301592512,0.7099970268936755,-1.5485374743041158,1.234650871119092,0.7085567020308936,-1.5457144375730634,1.2318278343880396,0.8857142857142857,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,singscore,20,sensitivity,primary,4,4,0.6108846888987145,0.6006460800304328,-0.010238608868281651,0.09237965368059371,-0.11083186026743555,-0.09637553066733526,0.7099970268936753,-1.4879697033789387,1.2952186420442682,0.7076538844962398,-1.4833771442799653,1.2906260829452947,0.8571428571428571,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,macrophage_monocyte,RAM2019_MAC_SIG_E_TMO,standardized_mean,20,sensitivity,primary,4,4,0.021745229793976792,0.0018091343213008718,-0.01993609547267592,0.3406153186582514,-0.058529650255332015,-0.0508953480481148,0.7099970268936754,-1.4424895207597186,1.3406988246634888,0.7072594017551681,-1.4371237754882444,1.3353330793920146,1.0,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,singscore,20,sensitivity,primary,4,4,0.4719090570411272,0.4637277274731161,-0.008181329568011098,0.10345323160781998,-0.07908239733897955,-0.06876730203389526,0.7099970268936754,-1.460361474745499,1.3228268706777084,0.7073853818716865,-1.4552426505024008,1.3177080464346103,0.9142857142857143,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,macrophage_monocyte,RAM2019_MAC_SIG_F_CDC1,standardized_mean,20,sensitivity,primary,4,4,-0.12661049465506788,-0.018548881455095874,0.10806161319997201,0.4033625653933791,0.26790193853161604,0.23295820741879655,0.7099970268936755,-1.1586359652928073,1.6245523801304005,0.7102974451127135,-1.159224785002122,1.6251411998397152,0.7714285714285715,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,singscore,20,sensitivity,primary,4,4,0.35496591250648957,0.48361716807388583,0.12865125556739626,0.2407208353419288,0.5344417128856139,0.4647319242483599,0.7099970268936753,-0.9268622484632436,1.8563260969599633,0.719720765379161,-0.9459207758947956,1.8753846243915153,0.5714285714285714,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,mesenchymal_hsc_myofibroblast,RAM2019_MES_HSC,standardized_mean,20,sensitivity,primary,4,4,-0.44773398346940124,-0.05776270359898577,0.38997127987041547,0.7523961217232606,0.5183058080858252,0.45070070268332624,0.7099970268936755,-0.9408934700282776,1.8422948753949302,0.71897676848185,-0.9584937635410997,1.8598951689077523,0.4857142857142857,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,singscore,20,sensitivity,primary,4,4,0.4603569470265501,0.3380330682551888,-0.1223238787713613,0.0809500973625798,-1.5111023057015749,-1.314002004957891,0.7099970268936755,-2.705596177669495,0.0775921677537128,0.8024234786483463,-2.8867520231086496,0.25874801319286767,0.02857142857142857,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,mesenchymal_hsc_myofibroblast,RAM2019_MES_MESOTHELIAL,standardized_mean,20,sensitivity,primary,4,4,0.03321915152443367,-0.23541299042135103,-0.2686321419457847,0.20612908541986208,-1.3032228877288756,-1.1332372936772832,0.7099970268936755,-2.5248314663888873,0.2583568790343207,0.7791141745480896,-2.660301075791539,0.39382648843697243,0.14285714285714285,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,singscore,20,sensitivity,primary,4,4,0.6575550379240898,0.6340093312776462,-0.02354570664644351,0.06388533273531334,-0.36856201006257505,-0.32048870440223914,0.7099970268936754,-1.7120828771138428,1.0711054683093646,0.7131335200863759,-1.7182304037715357,1.0772529949670575,0.6285714285714286,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,mesenchymal_hsc_myofibroblast,RAM2019_MES_SAMES,standardized_mean,20,sensitivity,primary,4,4,-0.16850650599311506,0.0241230164306549,0.19262952242376996,0.21273693025580656,0.9054822883461825,0.7873759029097239,0.7099970268936753,-0.6042182698018795,2.1789700756213275,0.7427404668120904,-0.6683954120419732,2.243147217861421,0.2857142857142857,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,singscore,20,sensitivity,primary,4,4,0.5267618156468317,0.571074685177039,0.0443128695302073,0.07549835103418057,0.5869382433285916,0.510381081155297,0.7099970268936754,-0.8812130915563067,1.9019752538669006,0.7222931565507901,-0.9053135056842515,1.9260756679948456,0.4857142857142857,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,mesenchymal_hsc_myofibroblast,RAM2019_MES_VSMC,standardized_mean,20,sensitivity,primary,4,4,-0.062628280634569,0.2881494814434538,0.3507777620780228,0.2033281152699587,1.7251808074466004,1.500157223866609,0.7099970268936756,0.10856305115500486,2.891751396578213,0.8291799008819483,-0.12503538186200958,3.1253498295952276,0.08571428571428572,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,mesenchymal_hsc_myofibroblast,RAM2019_SAMES_A,singscore,20,sensitivity,primary,4,4,0.7378038218186458,0.7629413121932679,0.025137490374622096,0.06827548934393493,0.3681773739913168,0.32015423825331896,0.7099970268936754,-1.0714399344582848,1.7117484109649226,0.7131210005012919,-1.0775629227292132,1.717871399235851,0.6857142857142857,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,mesenchymal_hsc_myofibroblast,RAM2019_SAMES_A,standardized_mean,20,sensitivity,primary,4,4,-0.4749312673224475,0.16004982825869263,0.6349810955811401,0.28584191317109975,2.2214415252708304,1.9316882828442004,0.7099970268936754,0.5400941101325967,3.323282455555804,0.9005285310156094,0.166652362053606,3.696724203634795,0.02857142857142857,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,mesenchymal_hsc_myofibroblast,RAM2019_SAMES_B,singscore,20,sensitivity,primary,4,4,0.5878121205318423,0.5545375463014928,-0.03327457423034952,0.07833730322867645,-0.42476027204072686,-0.3693567582962842,0.7099970268936753,-1.7609509310078877,1.0222374144153192,0.7151004833179705,-1.7709537055995064,1.032240189006938,0.4857142857142857,exact_70_allocations
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,mesenchymal_hsc_myofibroblast,RAM2019_SAMES_B,standardized_mean,20,sensitivity,primary,4,4,0.21366444833256285,0.01990282916114057,-0.19376161917142226,0.28142953360331846,-0.688490709168192,-0.5986875731897322,0.7099970268936754,-1.9902817459013358,0.7929065995218715,0.7279209440987743,-2.0254126236233296,0.8280374772438653,0.42857142857142855,exact_70_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_1,singscore,20,sensitivity,primary,6,5,0.8470662236679103,0.6562530668324119,-0.19081315683549838,0.054991873283651814,-3.4698428229798823,-3.172427723867321,0.6741782978896598,-4.493817187731054,-1.851038260003588,0.9621820589785026,-5.058304559465186,-1.286550888269456,0.0021645021645021645,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_1,standardized_mean,20,sensitivity,primary,6,5,0.5013351128391863,-0.792910365279164,-1.2942454781183503,0.2366353674515661,-5.469366190086751,-5.0005633737936,0.6750108432752672,-6.3235846266131235,-3.677542120974077,1.3250919057292683,-7.5977435090229655,-2.4033832385642344,0.0021645021645021645,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_2,singscore,20,sensitivity,primary,6,5,0.44458524226767615,0.508993673003841,0.06440843073616487,0.08136493071668378,0.7915994049136208,0.7237480273495961,0.6388307231129483,-0.5283601899517826,1.9758562446509749,0.6291003809273309,-0.5092887192679724,1.9567847739671644,0.20995670995670995,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_2,standardized_mean,20,sensitivity,primary,6,5,-0.22773569825040485,-0.222576751853015,0.005158946397389841,0.2521861189947905,0.020456900712669326,0.018703452080154812,0.624841519146457,-1.205985925446901,1.2433928296072105,0.6055461180308287,-1.1681669392602694,1.205573843420579,0.9718614718614719,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_3,singscore,20,sensitivity,primary,6,5,0.7008947785869236,0.607188457701703,-0.09370632088522057,0.05115135023742428,-1.8319422742561633,-1.674918650748492,0.6698436016352862,-2.987812109953653,-0.36202519154333124,0.7228551601740738,-3.0917147646896765,-0.25812253680730746,0.006493506493506494,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_3,standardized_mean,20,sensitivity,primary,6,5,0.1825094426612972,-0.6077988123537402,-0.7903082550150374,0.20473941237876253,-3.860068981506052,-3.52920592594839,0.6038491749310161,-4.712750308813182,-2.3456615430835983,1.028896238903862,-5.545842554199959,-1.5125692976968206,0.0021645021645021645,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_4,singscore,20,sensitivity,primary,6,5,0.6745242483015773,0.5551214294459157,-0.11940281885566162,0.050745583564118506,-2.352969666902987,-2.1512865525970164,0.655089736052123,-3.4352624352591774,-0.8673106699348554,0.7897972254314097,-3.6992891144425792,-0.6032839907514533,0.0021645021645021645,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_4,standardized_mean,20,sensitivity,primary,6,5,0.1321950986594264,-0.5133888732314519,-0.6455839718908782,0.17678585219326337,-3.6517852751311906,-3.338775108691374,0.6413887064252939,-4.59589697328495,-2.081653244097798,0.9929590801241257,-5.284974905734661,-1.392575311648088,0.0021645021645021645,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_5,singscore,20,sensitivity,primary,6,5,0.6494565919501971,0.6966379868501447,0.04718139489994755,0.06630389070566865,0.711593156869055,0.6505994577088503,0.6351975680197538,-0.5943877756098672,1.8955866910275678,0.6246456619721407,-0.5737060397565454,1.874904955174246,0.27056277056277056,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_5,standardized_mean,20,sensitivity,primary,6,5,-0.28944609587081926,0.11192405327911965,0.4013701491499389,0.31555310803549724,1.2719575213462575,1.1629325909451498,0.6131521898208477,-0.03884570110371177,2.3647108829940113,0.6646808846307125,-0.13984194293104668,2.4657071248213462,0.06493506493506493,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_6_SAENDO1,singscore,20,sensitivity,primary,6,5,0.6350781655688867,0.7258201463099109,0.09074198074102413,0.12773268834585275,0.7104053153201356,0.6495134311498383,0.6439764774863062,-0.6126804647233217,1.9117073270229983,0.6245828695681639,-0.574668993203763,1.8736958555034395,0.2662337662337662,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,20,sensitivity,primary,6,5,-0.5209975078986476,0.10355467463474444,0.6245521825333921,0.46430756523906785,1.3451260097642728,1.2298294946416208,0.6473049061511879,-0.03888812141470743,2.498547110697949,0.6713369987441505,-0.0859910228969143,2.5456500121801557,0.06060606060606061,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_7_SAENDO2,singscore,20,sensitivity,primary,6,5,0.4754185967724071,0.5289809041690285,0.053562307396621434,0.1198107824077741,0.44705748781710625,0.40873827457564,0.5954330170843262,-0.7583104389096391,1.5757869880609192,0.6131461207531326,-0.7930281221004998,1.6105046712517799,0.46320346320346323,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_7_SAENDO2,standardized_mean,20,sensitivity,primary,6,5,0.07980837859049844,0.3066221196734256,0.22681374108292718,0.4646222538962722,0.48816805303855243,0.44632507706381935,0.5861444152004417,-0.7025179767290464,1.5951681308566852,0.6146004155554161,-0.7582917374247962,1.650941891552435,0.45670995670995673,exact_462_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,singscore,20,sensitivity,primary,6,4,0.4138782187952363,0.5325010660284327,0.11862284723319644,0.09127288780983767,1.2996504228105612,1.1738778012482487,0.6894000002918474,-0.17734619932377238,2.52510180182027,0.7090775591803273,-0.2159142147451929,2.5636698172416903,0.08095238095238096,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,standardized_mean,20,sensitivity,primary,6,4,-0.2757112138781851,0.19903997949041619,0.4747511933686013,0.30285535673786607,1.5675839400110667,1.4158822683970924,0.6735042025048286,0.09581403148762835,2.7359505053065565,0.7361805682298656,-0.027031645333444043,2.858796182127629,0.03333333333333333,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,macrophage_monocyte,RAM2019_MAC_SIG_B_SAM,singscore,20,sensitivity,primary,6,4,0.6396692439220143,0.6045710141026217,-0.03509822981939259,0.10263150454315122,-0.3419830000118103,-0.3088878709784093,0.7881766541484797,-1.8537141131094295,1.2359383711526108,0.6500999146046822,-1.5830837036035863,0.9653079616467677,0.6761904761904762,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,macrophage_monocyte,RAM2019_MAC_SIG_B_SAM,standardized_mean,20,sensitivity,primary,6,4,-0.010735678218883563,-0.05946942829718205,-0.048733750078298485,0.39850624438967047,-0.12229105757912609,-0.11045643910372678,0.7555779114376133,-1.5913891455214488,1.3704762673139952,0.6460876145890617,-1.3767881636982877,1.155875285490834,0.8571428571428571,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,macrophage_monocyte,RAM2019_MAC_SIG_C_KC,singscore,20,sensitivity,primary,6,4,0.8275366291671388,0.7510774648222847,-0.07645916434485411,0.06277249786789438,-1.2180360339612981,-1.1001615790618176,0.8221849396870545,-2.7116440608484442,0.5113209027248093,0.7016508287028553,-2.475397203319414,0.27507404519577894,0.047619047619047616,exact_210_allocations
GSE256398_human,alcohol_hepatitis_vs_healthy,macrophage_monocyte,RAM2019_MAC_SIG_C_KC,standardized_mean,20,sensitivity,primary,6,4,0.1153020781575503,-0.16636815500874375,-0.281670233166294,0.30467866233552315,-0.9244829651251015,-0.8350168717258981,0.7852034558831514,-2.3740156452568746,0.7039819018050786,0.6784135834215351,-2.164707495232107,0.4946737517803108,0.20952380952380953,exact_210_allocations
