lineage,program_id,score_method,source_state,mean_fraction_control,mean_fraction_case,mean_intensity_control,mean_intensity_case,abundance_component,intensity_component,combined_component,dataset_id,contrast
endothelial,RAM2019_ENDO_1,standardized_mean,cluster_21,0.015945468786674157,0.005086850061502029,-1.2674400411704414,-1.7996460616559182,0.016652159293932756,-0.005596763357884768,0.011055395936047988,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_1,standardized_mean,cluster_4,0.0033783783783783786,0.0,-3.154166901410337,-3.154166901410337,0.01065596926152141,0.0,0.01065596926152141,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_1,standardized_mean,cluster_6,0.5359209375315033,0.44740625130741707,0.4418924866454597,0.3004757153454741,-0.03285524423098328,-0.06952947808854568,-0.10238472231952896,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_2,singscore,cluster_0,0.008463241398394982,0.0,0.0947118988050979,0.0947118988050979,-0.0008015696628879007,0.0,-0.0008015696628879007,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_2,singscore,cluster_1,0.0,0.0017730496453900709,0.015096833412556299,0.015096833412556299,2.676743512864592e-05,0.0,2.676743512864592e-05,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_2,singscore,cluster_11,0.19807997061084343,0.26151713302075674,0.2478010016376075,0.19770310281164832,0.014130758114115214,-0.011512424599219888,0.0026183335148953265,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_2,singscore,cluster_12,0.001122929483710159,0.0,0.045530404514372624,0.045530404514372624,-5.112743363443915e-05,0.0,-5.112743363443915e-05,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_2,singscore,cluster_13,0.009262712959820221,0.040590788808465145,0.12755606086118187,0.07433779217534571,0.0031624729706517534,-0.0013265585260172094,0.001835914444634544,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_2,singscore,cluster_15,0.08161984553750526,0.12523901019095934,0.24367382852953584,0.2590439069529028,0.010964063839110033,0.0015897184175572266,0.01255378225666726,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_2,singscore,cluster_16,0.14094032679455448,0.11755635218145641,0.26367938656029427,0.23714575004358518,-0.005855641139973246,-0.003429428460362955,-0.0092850696003362,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_2,singscore,cluster_19,0.0018878101402373248,0.0008305647840531562,0.156752858362601,0.06229315706577698,-0.00011579269130114918,-0.0001283884416806277,-0.0002441811329817769,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_2,singscore,cluster_2,0.0033783783783783786,0.0,0.16070680866218345,0.16070680866218345,-0.0005429284076425117,0.0,-0.0005429284076425117,GSE202379,clinical_cirrhosis_vs_healthy
endothelial,RAM2019_ENDO_2,singscore,cluster_21,0.015945468786674157,0.005086850061502029,0.17256642442791775,0.10135136141951817,-0.0014871843992803283,-0.0007489089559928086,-0.002236093355273137,GSE202379,clinical_cirrhosis_vs_healthy
