dataset_id,contrast,lineage,program_id,score_method,cell_gate,analysis_tier,coverage_tier,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,cohens_d,hedges_g,robust_se_g_hc3,robust_ci95_low,robust_ci95_high,conventional_se_g,conventional_ci95_low,conventional_ci95_high,permutation_p_two_sided,permutation_mode,above_random_95th_percentile,program,order
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_2,singscore,30,primary,primary,6,5,0.4445852422676761,0.508993673003841,0.0644084307361648,0.0813649307166837,0.7915994049136208,0.7237480273495961,0.6388307231129483,-0.5283601899517826,1.9758562446509749,0.6291003809273309,-0.5092887192679724,1.9567847739671644,0.2099567099567099,exact_462_allocations,True,Endo2,0
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_2,standardized_mean,30,primary,primary,6,5,-0.2277356982504048,-0.222576751853015,0.0051589463973898,0.2521861189947905,0.0204569007126693,0.0187034520801548,0.624841519146457,-1.205985925446901,1.2433928296072103,0.6055461180308287,-1.1681669392602694,1.205573843420579,0.971861471861472,exact_462_allocations,True,Endo2,1
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_6_SAENDO1,singscore,30,primary,primary,6,5,0.6350781655688867,0.7258201463099109,0.0907419807410241,0.1277326883458527,0.7104053153201356,0.6495134311498383,0.6439764774863062,-0.6126804647233217,1.9117073270229985,0.6245828695681639,-0.574668993203763,1.8736958555034395,0.2662337662337662,exact_462_allocations,True,SAEndo1,2
GSE256398_human,alcohol_hepatitis_vs_healthy,endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,30,primary,primary,6,5,-0.5209975078986476,0.1035546746347444,0.6245521825333921,0.4643075652390678,1.3451260097642728,1.2298294946416208,0.6473049061511879,-0.0388881214147074,2.498547110697949,0.6713369987441505,-0.0859910228969143,2.545650012180156,0.0606060606060606,exact_462_allocations,True,SAEndo1,3
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_2,singscore,30,primary,primary,5,4,0.508993673003841,0.6078539421906191,0.098860269186778,0.0838198589295562,1.179437312938716,1.048388722612192,0.6389907513368845,-0.2040331500081016,2.3008105952324858,0.7269858965865462,-0.3765036346974386,2.4732810799218226,0.119047619047619,exact_126_allocations,True,Endo2,4
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_2,standardized_mean,30,primary,primary,5,4,-0.222576751853015,0.4058623890144243,0.6284391408674392,0.2389121706167636,2.6304191169712805,2.338150326196694,0.6410181193140562,1.0817548123411438,3.594545840052244,0.9167858040806676,0.5412501501985854,4.135050502194803,0.0079365079365079,exact_126_allocations,True,Endo2,5
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_6_SAENDO1,singscore,30,primary,primary,5,4,0.7258201463099109,0.8123343081253929,0.086514161815482,0.1371481445734452,0.6308081096142876,0.5607183196571445,0.6426531857938599,-0.6988819244988208,1.8203185638131096,0.6873554411136275,-0.7864983449255653,1.907934984239854,0.365079365079365,exact_126_allocations,False,SAEndo1,6
GSE256398_human,alcohol_cirrhosis_vs_alcohol_hepatitis,endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,30,primary,primary,5,4,0.1035546746347444,0.472865726819913,0.3693110521851686,0.5654739503865407,0.6531000268583882,0.5805333572074561,0.6722928524155762,-0.7371606335270732,1.898227347941985,0.6885294359736429,-0.7689843373008839,1.9300510517157965,0.3174603174603174,exact_126_allocations,False,SAEndo1,7
