cluster,n_cells,n_donors,winner,second,top_score,second_score,top_minus_second_score,winner_anchors_z_gt_0_5,passes_automatic_rule,provisional_label,donors_healthy,donors_mash_fibrosis,donors_mash_cirrhosis,donors_masld_f0,donors_alcohol_cirrhosis,donors_alcohol_hepatitis,score_macrophage_monocyte,anchors_macrophage_monocyte,score_endothelial,anchors_endothelial,score_mesenchymal_hsc_myofibroblast,anchors_mesenchymal_hsc_myofibroblast,score_t_nk,anchors_t_nk,score_b_plasma,anchors_b_plasma,score_epithelial,anchors_epithelial,score_neutrophil,anchors_neutrophil,score_dendritic,anchors_dendritic,mean_log1p_cp10k_LST1,z_LST1,mean_log1p_cp10k_TYROBP,z_TYROBP,mean_log1p_cp10k_FCER1G,z_FCER1G,mean_log1p_cp10k_AIF1,z_AIF1,mean_log1p_cp10k_CTSS,z_CTSS,mean_log1p_cp10k_C1QA,z_C1QA,mean_log1p_cp10k_C1QB,z_C1QB,mean_log1p_cp10k_C1QC,z_C1QC,mean_log1p_cp10k_CD68,z_CD68,mean_log1p_cp10k_CD163,z_CD163,mean_log1p_cp10k_FCGR3A,z_FCGR3A,mean_log1p_cp10k_MARCO,z_MARCO,mean_log1p_cp10k_SPP1,z_SPP1,mean_log1p_cp10k_TREM2,z_TREM2,mean_log1p_cp10k_GPNMB,z_GPNMB,mean_log1p_cp10k_PECAM1,z_PECAM1,mean_log1p_cp10k_VWF,z_VWF,mean_log1p_cp10k_KDR,z_KDR,mean_log1p_cp10k_EMCN,z_EMCN,mean_log1p_cp10k_ESAM,z_ESAM,mean_log1p_cp10k_EGFL7,z_EGFL7,mean_log1p_cp10k_ENG,z_ENG,mean_log1p_cp10k_CDH5,z_CDH5,mean_log1p_cp10k_RAMP2,z_RAMP2,mean_log1p_cp10k_PLVAP,z_PLVAP,mean_log1p_cp10k_KLF2,z_KLF2,mean_log1p_cp10k_CA4,z_CA4,mean_log1p_cp10k_FCN3,z_FCN3,mean_log1p_cp10k_COL1A1,z_COL1A1,mean_log1p_cp10k_COL1A2,z_COL1A2,mean_log1p_cp10k_COL3A1,z_COL3A1,mean_log1p_cp10k_DCN,z_DCN,mean_log1p_cp10k_LUM,z_LUM,mean_log1p_cp10k_COL6A1,z_COL6A1,mean_log1p_cp10k_COL6A2,z_COL6A2,mean_log1p_cp10k_COL6A3,z_COL6A3,mean_log1p_cp10k_PDGFRB,z_PDGFRB,mean_log1p_cp10k_RGS5,z_RGS5,mean_log1p_cp10k_CSPG4,z_CSPG4,mean_log1p_cp10k_ACTA2,z_ACTA2,mean_log1p_cp10k_DES,z_DES,mean_log1p_cp10k_LRAT,z_LRAT,mean_log1p_cp10k_RBP1,z_RBP1,mean_log1p_cp10k_RELN,z_RELN,mean_log1p_cp10k_PDGFRA,z_PDGFRA,mean_log1p_cp10k_CD3D,z_CD3D,mean_log1p_cp10k_CD3E,z_CD3E,mean_log1p_cp10k_TRBC1,z_TRBC1,mean_log1p_cp10k_TRBC2,z_TRBC2,mean_log1p_cp10k_NKG7,z_NKG7,mean_log1p_cp10k_GNLY,z_GNLY,mean_log1p_cp10k_PRF1,z_PRF1,mean_log1p_cp10k_GZMB,z_GZMB,mean_log1p_cp10k_IL7R,z_IL7R,mean_log1p_cp10k_CD79A,z_CD79A,mean_log1p_cp10k_CD79B,z_CD79B,mean_log1p_cp10k_MS4A1,z_MS4A1,mean_log1p_cp10k_CD19,z_CD19,mean_log1p_cp10k_CD37,z_CD37,mean_log1p_cp10k_CD74,z_CD74,mean_log1p_cp10k_MZB1,z_MZB1,mean_log1p_cp10k_JCHAIN,z_JCHAIN,mean_log1p_cp10k_CD38,z_CD38,mean_log1p_cp10k_EPCAM,z_EPCAM,mean_log1p_cp10k_KRT19,z_KRT19,mean_log1p_cp10k_KRT7,z_KRT7,mean_log1p_cp10k_KRT8,z_KRT8,mean_log1p_cp10k_KRT18,z_KRT18,mean_log1p_cp10k_KRT17,z_KRT17,mean_log1p_cp10k_KRT23,z_KRT23,mean_log1p_cp10k_ALB,z_ALB,mean_log1p_cp10k_HNF4A,z_HNF4A,mean_log1p_cp10k_FCGR3B,z_FCGR3B,mean_log1p_cp10k_CSF3R,z_CSF3R,mean_log1p_cp10k_S100A8,z_S100A8,mean_log1p_cp10k_S100A9,z_S100A9,mean_log1p_cp10k_CEACAM8,z_CEACAM8,mean_log1p_cp10k_MPO,z_MPO,mean_log1p_cp10k_ELANE,z_ELANE,mean_log1p_cp10k_FCER1A,z_FCER1A,mean_log1p_cp10k_CD1C,z_CD1C,mean_log1p_cp10k_CLEC10A,z_CLEC10A,mean_log1p_cp10k_CLEC9A,z_CLEC9A,mean_log1p_cp10k_XCR1,z_XCR1,harmonized_lineage,target_included,mapping_status
0,15614,26,epithelial,dendritic,0.4591983556747436,-0.17245514690876,0.6316535025835037,2,True,epithelial,6,4,4,3.0,4,5,-0.3806373476982116,0,-0.3888362646102905,0,-0.3810748159885406,0,-0.2252215594053268,0,-0.3202047944068908,0,0.4591983556747436,2,-0.1886626929044723,0,-0.17245514690876,0,0.0001204819782287,-0.417230874300003,0.0004354998236522,-0.4106903970241546,0.0,-0.3869950771331787,0.0001337741996394,-0.415044903755188,0.031424231827259,-0.6842749714851379,0.0003366029413882,-0.3291879296302795,0.0004929843125864,-0.3245403468608856,0.0014260243624448,-0.3279732167720794,0.0074831089004874,-0.3620686531066894,0.0074003431946039,-0.4100615382194519,0.0009421592694707,-0.374245136976242,0.0007784636691212,-0.2544577717781067,0.000573544180952,-0.5004748106002808,0.0,-0.1652255803346634,4.293879828765057e-05,-0.3470887243747711,0.0025899140164256,-0.6395594477653503,0.0078691840171813,-0.2796207070350647,0.0005088286707177,-0.3948394060134887,0.001267347135581,-0.3984070718288421,3.452198507147841e-05,-0.4334481954574585,0.0047928960993885,-0.4475170373916626,0.0047952746972441,-0.735119104385376,0.0004550086450763,-0.4213444888591766,2.136005059583113e-05,-0.2696066200733185,0.0020674492698162,-0.2253350913524627,0.0007680444978177,-0.3260070979595184,0.0,-0.2282418608665466,3.84691302315332e-05,-0.2558254599571228,0.0005842353566549,-0.3755181431770324,0.0011315749725326,-0.386796772480011,0.0016663956921547,-0.425277441740036,0.0017953244969248,-0.4060134291648865,6.809522892581299e-05,-0.2441955804824829,0.0472286231815815,-0.3860746622085571,0.0110811190679669,-0.4842760264873504,0.0015223833033815,-0.4269320666790008,0.0063057858496904,-0.4157459139823913,0.0018169545801356,-0.2891602516174316,0.0,-0.1629744619131088,0.0119247762486338,-0.4466730058193207,0.0,-0.1637143641710281,0.0284641850739717,-0.3354513645172119,0.0020281830802559,-0.5441122055053711,0.0245406553149223,-0.5178965926170349,0.0292089954018592,-0.4674594700336456,0.0,-0.2141606658697128,0.0,-0.2329217046499252,5.019412128604017e-05,-0.2139623761177063,0.0,-0.2282267361879348,3.447249036980793e-05,-0.1762163937091827,0.0003384303417988,-0.178210973739624,8.21598368929699e-05,-0.1984088271856308,6.292423495324329e-05,-0.164895474910736,0.0002594211546238,-0.4199908375740051,0.0,-0.1797712743282318,0.0,-0.1994238495826721,0.0003036529233213,-0.1757652163505554,4.253927181707695e-05,-0.1689959168434143,0.0,-0.4345500469207763,0.0064780400134623,-0.7227262258529663,0.0,-0.1875450760126114,0.0,-0.1845481693744659,0.004324740730226,-0.6285171508789062,0.0001535363990115,-0.3237289488315582,0.0,-0.2278617769479751,9.098275768337773e-05,-0.3468005061149597,0.0524482652544975,-0.3081768155097961,0.0522162429988384,-0.3173462748527527,0.0,-0.1612008661031723,0.0108758332207798,-0.4186414182186126,4.178765773773193,2.489332914352417,1.8420428037643437,3.747208833694458,0.000292877695756,-0.169693037867546,0.0012373391073197,-0.3010550141334533,0.0001271849760087,-0.1769323647022247,0.0003304691636003,-0.171850100159645,0.0,-0.1725399196147918,0.0,-0.1627659648656845,0.0,-0.1658024787902832,0.0,-0.1604685336351394,0.0,-0.1664568334817886,0.0006576955784112,-0.210280030965805,9.147956006927416e-05,-0.1642763614654541,0.0,-0.1607939600944519,excluded_epithelial,no,frozen_reconstructed
1,2505,26,mesenchymal_hsc_myofibroblast,dendritic,2.0224711894989014,-0.1714443117380142,2.193915501236916,12,True,mesenchymal_hsc_myofibroblast,6,4,4,3.0,4,5,-0.3082800805568695,0,-0.172988548874855,1,2.0224711894989014,12,-0.2109740525484085,0,-0.2409481257200241,0,-0.3355814516544342,0,-0.1814113408327102,0,-0.1714443117380142,0,0.0048887776210904,-0.3664937913417816,0.0294427014887332,-0.223991185426712,0.0036311205476522,-0.358113944530487,0.0047899824567139,-0.297881156206131,0.0523565784096717,-0.5903294682502747,0.0099812448024749,-0.2625378370285034,0.0122412117198109,-0.2702522277832031,0.0182933937758207,-0.2506248652935028,0.0144759891554713,-0.3155229389667511,0.0461344048380851,-0.3470357060432434,0.0053247893229126,-0.346638947725296,0.0038336820434778,-0.2414451539516449,0.0224502403289079,-0.4213866889476776,0.0,-0.1652255803346634,0.0349623300135135,-0.1667221486568451,0.0324314944446086,-0.580115795135498,0.0169585309922695,-0.2624489068984985,0.0239209756255149,-0.3371889591217041,0.0288171768188476,-0.3393163084983825,0.0613878518342971,0.0340631864964962,0.0931386575102806,-0.253264307975769,0.5954488515853882,0.8264274001121521,0.0134129887446761,-0.3725484609603882,0.006848148535937,-0.1398736834526062,0.0073953573592007,-0.2050419449806213,0.0475754998624324,-0.1908776760101318,0.0,-0.2282418608665466,0.0165488831698894,-0.2004236727952957,1.4113167524337769,2.271627426147461,1.504884123802185,2.5215606689453125,2.254732608795166,2.934096336364746,1.9205881357192995,3.2544615268707275,0.0949124246835708,0.2629432380199432,1.551510453224182,2.9894652366638184,1.3470726013183594,2.828578472137451,1.860833764076233,2.726651668548584,0.9048055410385132,1.7389158010482788,0.2058497816324234,0.2781589925289154,0.0001988895091926,-0.1614794135093689,0.8869521021842957,3.3963725566864014,0.0,-0.1637143641710281,0.1511743515729904,0.1040632501244545,1.0047879219055176,5.107163429260254,1.2808884382247925,1.266103744506836,2.285686731338501,3.0270442962646484,0.000194683088921,-0.2111122757196426,0.0049536838196218,-0.209140196442604,0.0004287546908017,-0.2112253457307815,0.0019755745306611,-0.2123323827981948,0.0014218488940969,-0.166825383901596,0.0010679019615054,-0.1748638451099395,0.0020050641614943,-0.1852039396762848,0.0,-0.1658288836479187,0.0407133437693119,-0.3622342646121979,0.0,-0.1797712743282318,0.0019054940203204,-0.1576075553894043,0.0011743172071874,-0.17313252389431,0.0,-0.1702433228492736,0.0033714473247528,-0.421099305152893,0.200351744890213,-0.3490217328071594,0.0031888086814433,-0.1745786517858505,0.0056898645125329,-0.1613916754722595,0.0627810880541801,-0.3816870450973511,0.0064643542282283,-0.2844549417495727,0.002065033186227,-0.2162230908870697,0.0082543576136231,-0.3226134777069092,0.0863001197576522,-0.233705922961235,0.0609354153275489,-0.2985676229000091,0.0,-0.1612008661031723,0.0042923404835164,-0.4480916261672973,0.5138990879058838,-0.474877119064331,0.018172001466155,-0.580498456954956,0.0,-0.1709668785333633,0.0027776914648711,-0.2970805168151855,0.0003426521725486,-0.1760820150375366,0.0003926570352632,-0.1715747416019439,0.0005562418955378,-0.1356433480978012,0.0,-0.1627659648656845,0.0007698014960624,-0.1557658910751342,0.0,-0.1604685336351394,0.0,-0.1664568334817886,0.0021111492533236,-0.204519122838974,0.0,-0.1649830788373947,0.0,-0.1607939600944519,mesenchymal_hsc_myofibroblast,yes,frozen_reconstructed
2,2524,26,endothelial,dendritic,0.1438180357217788,-0.1722121983766555,0.3160302340984344,3,False,ambiguous,6,4,4,3.0,4,5,-0.3365044593811035,0,0.1438180357217788,3,-0.2083162814378738,1,-0.2200172841548919,0,-0.2499531358480453,0,-0.2840360105037689,0,-0.1835895478725433,0,-0.1722121983766555,0,0.003353354986757,-0.3828314840793609,0.0030906614847481,-0.3936009705066681,0.0064590470865368,-0.3356212377548218,0.0009799055987969,-0.3937537372112274,0.0688249841332435,-0.5164182782173157,0.0020391824655234,-0.317422091960907,0.0071321045979857,-0.2938612103462219,0.0090044625103473,-0.293220967054367,0.0078184306621551,-0.3598366975784302,0.0447663851082325,-0.3492616713047027,0.0091208200901746,-0.3227277100086212,0.0096217663958668,-0.2167928516864776,0.0327045284211635,-0.3843156099319458,0.0,-0.1652255803346634,0.0047691958025097,-0.3226765394210815,0.4863758981227875,0.3241302073001861,0.1003321856260299,-0.1049376726150512,0.2773099541664123,0.2867599725723266,0.4453676342964172,0.5541298389434814,0.0603543333709239,0.0261877942830324,0.6008765697479248,0.8631387948989868,0.5058138370513916,0.5894538760185242,0.2102503478527069,0.3686842918395996,0.0012314507039263,-0.2466106563806533,0.0029683418106287,-0.2219037413597107,0.0221478287130594,-0.2642853558063507,0.0,-0.2282418608665466,0.0533691607415676,-0.076870784163475,0.0249364078044891,-0.3298228979110718,0.0135660469532012,-0.3627476990222931,0.0588408634066581,-0.3400289714336395,0.0252785142511129,-0.3612146377563476,0.0025083301588892,-0.2311474680900573,0.0689142495393753,-0.3374131023883819,0.1180156543850898,-0.2191107422113418,0.0471436977386474,-0.349553644657135,0.014077060855925,-0.3971098661422729,0.004989547189325,-0.2803387641906738,0.0,-0.1629744619131088,0.0286952462047338,-0.3730185031890869,0.0,-0.1637143641710281,0.0256731398403644,-0.3454481363296509,0.0249735731631517,-0.4147983193397522,1.4412108659744265,1.4937598705291748,0.094274565577507,-0.3666954040527344,0.0,-0.2141606658697128,0.0005496316007338,-0.230283036828041,0.0,-0.2143252938985824,0.0002282426721649,-0.2263904213905334,0.0011861552484333,-0.1684207767248153,0.0016623801784589,-0.1721361130475998,0.0,-0.1989730298519134,0.0,-0.1658288836479187,0.0215196721255779,-0.3896373510360718,0.0,-0.1797712743282318,0.0005951717612333,-0.1863627284765243,0.0011462186230346,-0.1732174754142761,0.0,-0.1702433228492736,0.0018287007696926,-0.4272542595863342,0.1279950141906738,-0.4884941577911377,0.0,-0.1875450760126114,0.000475315580843,-0.182613730430603,0.0930029302835464,-0.2540762722492218,0.0037792765069752,-0.3011649250984192,0.0019486899254843,-0.2168788164854049,0.0114246923476457,-0.313220202922821,0.0323039554059505,-0.3524924516677856,0.0374823845922946,-0.349078893661499,0.0,-0.1612008661031723,0.0174926202744245,-0.3890422880649566,0.895958662033081,-0.1658604592084884,0.1332729756832122,-0.3073851466178894,0.0,-0.1709668785333633,0.0144153218716382,-0.2670524716377258,0.001203223131597,-0.1726857274770736,0.0,-0.1733133941888809,0.0,-0.1725399196147918,0.0,-0.1627659648656845,0.0,-0.1658024787902832,0.0,-0.1604685336351394,0.0,-0.1664568334817886,0.0011424666736274,-0.2083585858345031,0.0,-0.1649830788373947,0.0,-0.1607939600944519,excluded_ambiguous,no,frozen_reconstructed
3,2156,26,endothelial,dendritic,1.3732138872146606,-0.1726593971252441,1.5458732843399048,9,True,endothelial,6,4,4,3.0,4,5,-0.3154276609420776,0,1.3732138872146606,9,-0.2774524092674255,0,-0.1977769881486892,0,-0.2260324954986572,0,-0.3115821778774261,0,-0.177618607878685,0,-0.1726593971252441,0,0.006332931574434,-0.3511272370815277,0.0087274285033345,-0.35732102394104,0.0072216298431158,-0.3295558393001556,0.0023274200502783,-0.3598463833332062,0.0595814958214759,-0.5579035878181458,0.0094772698357701,-0.2660205960273742,0.0141985835507512,-0.2612072825431824,0.0174553319811821,-0.2544679641723633,0.0093684773892164,-0.3495193719863891,0.0366927832365036,-0.3623985648155212,0.0099204247817397,-0.3176909983158111,0.0047165867872536,-0.2376847267150879,0.067097283899784,-0.2599796950817108,0.0002724799851421,-0.1615446060895919,0.0081629874184727,-0.3051468431949615,1.8160886764526367,2.972885131835937,2.22979998588562,3.918097257614136,0.4260076880455017,0.6529155969619751,1.3918988704681396,2.584315299987793,0.2407404333353042,1.4007270336151123,0.982526957988739,1.702303409576416,0.7380908727645874,1.2035387754440308,0.5021690726280212,1.467966079711914,0.0377658121287822,0.4476703703403473,0.5005843639373779,1.6734366416931152,0.1498497724533081,0.1043800115585327,0.0055121197365224,-0.0857069343328476,0.0194315873086452,-0.1907505691051483,0.073294349014759,-0.2390824407339096,0.0540568381547927,-0.2844358086585998,0.1267049014568328,-0.2388421297073364,0.0626646131277084,-0.2898932695388794,0.013880374841392,-0.1703404039144516,0.0886559337377548,-0.293113648891449,0.1799434572458267,-0.0655485466122627,0.0413922443985939,-0.3593087196350097,0.030285557731986,-0.3582408428192138,0.0260657109320163,-0.2217359095811844,0.0,-0.1629744619131088,0.0218554083257913,-0.4030584990978241,0.0,-0.1637143641710281,0.0230954810976982,-0.354680597782135,0.0455194264650344,-0.2990075945854187,0.084510900080204,-0.4327394962310791,0.0856999903917312,-0.3799744546413421,0.001613134983927,-0.1889017969369888,0.0049948641099035,-0.2089424878358841,0.0007983008981682,-0.2085534930229187,0.0050415406003594,-0.1876653581857681,0.0006740001263096,-0.1718875020742416,0.0074210381135344,-0.1457128226757049,0.0,-0.1989730298519134,0.0005721061024814,-0.1573423445224762,0.075888492166996,-0.3120142519474029,0.0,-0.1797712743282318,0.000952179019805,-0.1785281747579574,0.0003185110981576,-0.1757202893495559,0.0,-0.1702433228492736,0.008883967064321,-0.3991065323352813,0.3469925224781036,-0.0663618594408035,0.0020213071256875,-0.1793259680271148,0.0040513109415769,-0.168060228228569,0.0306937228888273,-0.5171748995780945,0.02636787481606,-0.1605896800756454,0.0079347277060151,-0.1831410229206085,0.0306810475885868,-0.2561661303043365,0.0481791570782661,-0.3175685107707977,0.0429147891700267,-0.3373790085315704,0.0,-0.1612008661031723,0.0223645716905593,-0.367248386144638,0.4651690721511841,-0.5142908096313477,0.0492926351726055,-0.5066549181938171,0.0027154984418302,-0.1591562032699585,0.0098626445978879,-0.2787995338439941,0.0,-0.1774342954158783,0.0,-0.1733133941888809,0.0004972778260707,-0.1395545452833175,0.001044190255925,-0.1492697149515152,0.0,-0.1658024787902832,0.0,-0.1604685336351394,0.0,-0.1664568334817886,0.000578346720431,-0.2105945348739624,0.0,-0.1649830788373947,0.0,-0.1607939600944519,endothelial,yes,frozen_reconstructed
4,571,23,b_plasma,t_nk,3.3259153366088867,0.0365640297532081,3.2893513068556786,7,True,b_plasma,5,4,4,3.0,4,3,-0.1705434173345565,1,-0.251125305891037,0,-0.3451637029647827,0,0.0365640297532081,1,3.3259153366088867,7,-0.3588888347148895,0,-0.1388462036848068,0,-0.1589237600564956,0,0.0279486794024705,-0.1211245134472847,0.0161208696663379,-0.309734582901001,0.0014692278346046,-0.3753091692924499,0.0173502694815397,0.0181721244007349,0.3228549361228943,0.6236823201179504,0.0172521341592073,-0.2122917473316192,0.0208570435643196,-0.2304387837648391,0.0069852862507104,-0.3024802505970001,0.0331766754388809,-0.1910482048988342,0.0900649055838584,-0.2755545675754547,0.031622976064682,-0.1809865534305572,0.0233226362615823,-0.1584388613700866,0.0422938391566276,-0.3496485352516174,0.0,-0.1652255803346634,0.0037918847519904,-0.3277245759963989,0.2800663411617279,-0.0868333056569099,0.0139540527015924,-0.2681250274181366,0.0466246232390403,-0.2812831401824951,0.0281011816114187,-0.3408520221710205,0.0090768747031688,-0.364545613527298,0.0379228256642818,-0.3746716678142547,0.0651493221521377,-0.5755574703216553,0.0340724401175975,-0.2947509288787842,0.0,-0.2700125277042389,0.0069395122118294,-0.2067781835794448,0.1426258534193039,0.0835251286625862,0.0042332890443503,-0.1187755241990089,0.0268169585615396,-0.1659684628248214,0.0238633509725332,-0.3318364322185516,0.0376655608415603,-0.3161376416683197,0.0350822955369949,-0.3754535913467407,0.0282914713025093,-0.3554668128490448,0.0017793284496292,-0.2350454926490783,0.0293755270540714,-0.4261361956596374,0.032745212316513,-0.4305556118488312,0.0476822182536125,-0.3486402332782745,0.0293987225741148,-0.3603675067424774,0.0293755643069744,-0.2125327438116073,0.0,-0.1629744619131088,0.011613187380135,-0.4480414390563965,0.0,-0.1637143641710281,0.017942251637578,-0.3731380701065063,0.0128247123211622,-0.4832659065723419,0.0869538784027099,-0.429270476102829,0.0629499033093452,-0.4152064919471741,0.0132784722372889,-0.0062431045807898,0.0757911652326583,0.1309346556663513,0.0211230628192424,-0.0616034939885139,0.0938583761453628,0.5269045829772949,0.0,-0.1764497309923172,0.0122048817574977,-0.1237624287605285,0.0115807140246033,-0.1194465160369873,0.0,-0.1658288836479187,0.521766185760498,0.3245711624622345,0.3081358075141907,6.201569557189941,0.292892187833786,6.22813081741333,2.120813369750977,6.236199855804443,0.2184750139713287,6.236220359802246,0.7556325793266296,2.5801265239715576,1.1686497926712036,1.517437219619751,0.1545195877552032,0.4407671093940735,0.0318472608923912,-0.0549367778003215,0.2828918993473053,0.5477238297462463,0.0,-0.3246844410896301,0.0022925795055925,-0.21494060754776,0.0172757916152477,-0.2958841621875763,0.0429996699094772,-0.3289628624916076,0.0171335209161043,-0.3929046392440796,0.0,-0.1612008661031723,0.0060601467266678,-0.4401836395263672,0.4036793112754822,-0.5640248656272888,0.0490573421120643,-0.5072132349014282,0.0073787434957921,-0.1388740986585617,0.0148407937958836,-0.2659546434879303,0.0125538259744644,-0.1278900951147079,0.0,-0.1733133941888809,0.0035460654180496,0.0626772195100784,0.0,-0.1627659648656845,0.0,-0.1658024787902832,0.0,-0.1604685336351394,0.0140164988115429,-0.0954863354563713,0.0,-0.2128868699073791,0.0,-0.1649830788373947,0.0,-0.1607939600944519,excluded_lymphocyte,no,frozen_reconstructed
5,1940,26,endothelial,mesenchymal_hsc_myofibroblast,0.6346930265426636,-0.0470596887171268,0.6817527152597904,5,True,endothelial,6,4,4,3.0,4,5,-0.3241600096225738,0,0.6346930265426636,5,-0.0470596887171268,1,-0.2121789008378982,0,-0.229502648115158,0,-0.3387026488780975,0,-0.174838587641716,0,-0.1697630584239959,0,0.0018516441341489,-0.3988104462623596,0.0128751853480935,-0.3306247889995575,0.005825615953654,-0.3406594097614288,0.0013685313751921,-0.3839748203754425,0.0791545882821083,-0.4700584411621094,0.009849976748228,-0.2634449601173401,0.0086584715172648,-0.2868079245090484,0.018640037626028,-0.2490352839231491,0.0156447347253561,-0.3077436089515686,0.0369559563696384,-0.3619703650474548,0.0052842241711914,-0.3468944728374481,0.0175389479845762,-0.183072417974472,0.0100023029372096,-0.4663881957530975,0.0,-0.1652255803346634,0.0076706651598215,-0.3076897859573364,0.3563103675842285,0.0650429055094719,0.0193673260509967,-0.2578981816768646,1.2094976902008057,2.582193613052368,0.4167548418045044,0.4927591383457184,0.0704419016838073,0.103054903447628,1.029933214187622,1.8065391778945925,0.7922602891921997,1.3467496633529663,0.3536253273487091,0.9085931777954102,0.0021416689269244,-0.2293132990598678,0.0011943503050133,-0.2286605983972549,0.0559904873371124,-0.1665842831134796,0.0,-0.2282418608665466,0.6892218589782715,2.0567750930786133,0.018999595195055,-0.3409629464149475,0.0179406870156526,-0.3542868494987488,0.049383670091629,-0.3541298806667328,0.0395865403115749,-0.3339192271232605,0.0019411784596741,-0.2341800779104232,0.0759076848626136,-0.3217201828956604,0.1237547546625137,-0.2048795223236084,0.0290307458490133,-0.3802750706672668,0.0140958074480295,-0.3970649242401123,0.0179005172103643,-0.2444394528865814,0.0,-0.1629744619131088,0.0319613330066204,-0.3586741387844085,0.0,-0.1637143641710281,0.0159478057175874,-0.3802816569805145,0.13400499522686,0.1996725052595138,2.9468133449554443,3.631699323654175,0.072843961417675,-0.3998839855194092,0.000569615222048,-0.2052414864301681,0.0023299816530197,-0.2217359840869903,0.0,-0.2143252938985824,0.0040949126705527,-0.195281371474266,0.0007214251090772,-0.1715664863586425,0.0024628203827887,-0.1684633493423462,0.0015930394874885,-0.1880333870649337,0.0,-0.1658288836479187,0.0288764685392379,-0.3791339099407196,0.0,-0.1797712743282318,0.0036765786353498,-0.1187408939003944,0.0015094450209289,-0.1721191555261612,0.0,-0.1702433228492736,0.0109602408483624,-0.3908230066299438,0.0870186164975166,-0.5674788951873779,0.0,-0.1875450760126114,0.0025692575145512,-0.1740918457508087,0.1283769905567169,-0.1047104224562645,0.0109665021300315,-0.2564367949962616,0.0043109958060085,-0.2035646587610244,0.0063079353421926,-0.3283804655075073,0.0215262919664382,-0.3762022852897644,0.024385891854763,-0.3772850930690765,0.0,-0.1612008661031723,0.0027204153593629,-0.4551233947277069,0.5724459886550903,-0.4275233447551727,0.0678561627864837,-0.4626071155071258,0.0024970865342766,-0.1601061522960662,0.0105466349050402,-0.2770346999168396,0.0013750325888395,-0.17200767993927,0.0010275753447785,-0.1687633693218231,0.0008314264123328,-0.1173898577690124,0.0,-0.1627659648656845,0.0,-0.1658024787902832,0.0,-0.1604685336351394,0.0,-0.1664568334817886,0.00098019069992,-0.2090017795562744,0.0016683989670127,-0.1520942002534866,0.0,-0.1607939600944519,endothelial,yes,frozen_reconstructed
