cluster,n_cells,n_donors,n_control_donors,n_f4_donors,winner,second,top_score,second_score,top_minus_second_score,winner_anchors_z_gt_0_5,passes_automatic_rule,provisional_label,score_macrophage_monocyte,anchors_macrophage_monocyte,score_endothelial,anchors_endothelial,score_mesenchymal_hsc_myofibroblast,anchors_mesenchymal_hsc_myofibroblast,score_t_nk,anchors_t_nk,score_b_plasma,anchors_b_plasma,score_epithelial,anchors_epithelial,score_neutrophil,anchors_neutrophil,score_dendritic,anchors_dendritic,mean_log1p_cp10k_LST1,z_LST1,mean_log1p_cp10k_TYROBP,z_TYROBP,mean_log1p_cp10k_FCER1G,z_FCER1G,mean_log1p_cp10k_AIF1,z_AIF1,mean_log1p_cp10k_CTSS,z_CTSS,mean_log1p_cp10k_C1QA,z_C1QA,mean_log1p_cp10k_C1QB,z_C1QB,mean_log1p_cp10k_C1QC,z_C1QC,mean_log1p_cp10k_CD68,z_CD68,mean_log1p_cp10k_CD163,z_CD163,mean_log1p_cp10k_FCGR3A,z_FCGR3A,mean_log1p_cp10k_MARCO,z_MARCO,mean_log1p_cp10k_SPP1,z_SPP1,mean_log1p_cp10k_TREM2,z_TREM2,mean_log1p_cp10k_GPNMB,z_GPNMB,mean_log1p_cp10k_PECAM1,z_PECAM1,mean_log1p_cp10k_VWF,z_VWF,mean_log1p_cp10k_KDR,z_KDR,mean_log1p_cp10k_EMCN,z_EMCN,mean_log1p_cp10k_ESAM,z_ESAM,mean_log1p_cp10k_EGFL7,z_EGFL7,mean_log1p_cp10k_ENG,z_ENG,mean_log1p_cp10k_CDH5,z_CDH5,mean_log1p_cp10k_RAMP2,z_RAMP2,mean_log1p_cp10k_PLVAP,z_PLVAP,mean_log1p_cp10k_KLF2,z_KLF2,mean_log1p_cp10k_CA4,z_CA4,mean_log1p_cp10k_FCN3,z_FCN3,mean_log1p_cp10k_COL1A1,z_COL1A1,mean_log1p_cp10k_COL1A2,z_COL1A2,mean_log1p_cp10k_COL3A1,z_COL3A1,mean_log1p_cp10k_DCN,z_DCN,mean_log1p_cp10k_LUM,z_LUM,mean_log1p_cp10k_COL6A1,z_COL6A1,mean_log1p_cp10k_COL6A2,z_COL6A2,mean_log1p_cp10k_COL6A3,z_COL6A3,mean_log1p_cp10k_PDGFRB,z_PDGFRB,mean_log1p_cp10k_RGS5,z_RGS5,mean_log1p_cp10k_CSPG4,z_CSPG4,mean_log1p_cp10k_ACTA2,z_ACTA2,mean_log1p_cp10k_DES,z_DES,mean_log1p_cp10k_LRAT,z_LRAT,mean_log1p_cp10k_RBP1,z_RBP1,mean_log1p_cp10k_RELN,z_RELN,mean_log1p_cp10k_PDGFRA,z_PDGFRA,mean_log1p_cp10k_CD3D,z_CD3D,mean_log1p_cp10k_CD3E,z_CD3E,mean_log1p_cp10k_TRBC1,z_TRBC1,mean_log1p_cp10k_TRBC2,z_TRBC2,mean_log1p_cp10k_NKG7,z_NKG7,mean_log1p_cp10k_GNLY,z_GNLY,mean_log1p_cp10k_PRF1,z_PRF1,mean_log1p_cp10k_GZMB,z_GZMB,mean_log1p_cp10k_IL7R,z_IL7R,mean_log1p_cp10k_CD79A,z_CD79A,mean_log1p_cp10k_CD79B,z_CD79B,mean_log1p_cp10k_MS4A1,z_MS4A1,mean_log1p_cp10k_CD19,z_CD19,mean_log1p_cp10k_CD37,z_CD37,mean_log1p_cp10k_CD74,z_CD74,mean_log1p_cp10k_MZB1,z_MZB1,mean_log1p_cp10k_JCHAIN,z_JCHAIN,mean_log1p_cp10k_CD38,z_CD38,mean_log1p_cp10k_EPCAM,z_EPCAM,mean_log1p_cp10k_KRT19,z_KRT19,mean_log1p_cp10k_KRT7,z_KRT7,mean_log1p_cp10k_KRT8,z_KRT8,mean_log1p_cp10k_KRT18,z_KRT18,mean_log1p_cp10k_KRT17,z_KRT17,mean_log1p_cp10k_KRT23,z_KRT23,mean_log1p_cp10k_ALB,z_ALB,mean_log1p_cp10k_HNF4A,z_HNF4A,mean_log1p_cp10k_FCGR3B,z_FCGR3B,mean_log1p_cp10k_CSF3R,z_CSF3R,mean_log1p_cp10k_S100A8,z_S100A8,mean_log1p_cp10k_S100A9,z_S100A9,mean_log1p_cp10k_CEACAM8,z_CEACAM8,mean_log1p_cp10k_MPO,z_MPO,mean_log1p_cp10k_ELANE,z_ELANE,mean_log1p_cp10k_FCER1A,z_FCER1A,mean_log1p_cp10k_CD1C,z_CD1C,mean_log1p_cp10k_CLEC10A,z_CLEC10A,mean_log1p_cp10k_CLEC9A,z_CLEC9A,mean_log1p_cp10k_XCR1,z_XCR1
0,9805,23,3,3,neutrophil,macrophage_monocyte,1.6493881940841675,0.4077207148075104,1.241667479276657,4,True,neutrophil,0.4077207148075104,6,-0.16991695761680603,1,-0.25816455483436584,0,-0.7514011859893799,0,-0.321964293718338,0,0.33798155188560486,1,1.6493881940841675,4,-0.25150611996650696,0,2.5593180656433105,2.6258575916290283,3.3369898796081543,1.675459384918213,1.553588628768921,0.651597261428833,1.9313496351242065,1.4234060049057007,2.7933390140533447,1.9315192699432373,0.10181925445795059,-0.43959885835647583,0.13736644387245178,-0.4692903161048889,0.06806525588035583,-0.41454359889030457,0.016208473592996597,-0.40062475204467773,0.010108089074492455,-0.3548537790775299,0.991605818271637,0.994050145149231,0.027711516246199608,-0.35297515988349915,0.0772227868437767,-0.2168581634759903,0.021978123113512993,-0.2010471522808075,0.04417874664068222,-0.3362868130207062,1.2250583171844482,1.5945839881896973,0.008595642633736134,-0.20413459837436676,0.006240842863917351,-0.31118860840797424,0.008298259228467941,-0.31504926085472107,0.011385618709027767,-0.4009377062320709,0.01347736269235611,-0.3760189116001129,0.018777763471007347,-0.5267214179039001,0.0064826058223843575,-0.38443684577941895,0.015590512193739414,-0.3326314687728882,0.005684865638613701,-0.25132614374160767,1.252209186553955,-0.21461154520511627,0.0008336823666468263,-0.17025569081306458,0.05338716134428978,-0.3161923885345459,0.002602966967970133,-0.18156199157238007,0.000474034488433972,-0.19678877294063568,0.001374579151161015,-0.21178340911865234,0.0015037169214338064,-0.20448869466781616,0.0,-0.16548258066177368,0.005885501857846975,-0.3027498126029968,0.004978710785508156,-0.4270232021808624,0.0,-0.19772547483444214,0.0013081321958452463,-0.24303649365901947,0.006520318333059549,-0.23163187503814697,0.0,-0.2304268181324005,0.023138169199228287,-0.2690722644329071,0.0,-0.24766848981380463,0.0,-0.32205602526664734,0.008279678411781788,-0.42300477623939514,0.00502683874219656,-0.3028503656387329,0.0,-0.23144637048244476,0.10190125554800034,-0.7482267618179321,0.06863731890916824,-0.7706547379493713,0.11546184867620468,-0.9511937499046326,0.2268158346414566,-1.0164605379104614,0.381986528635025,-0.9181035161018372,0.18442128598690033,-0.47906166315078735,0.06215829774737358,-0.7326818108558655,0.06309797614812851,-0.4904749393463135,0.11279285699129105,-0.6557528972625732,0.01333730947226286,-0.3221835494041443,0.0,-0.23596885800361633,0.008763478137552738,-0.3247402012348175,0.0010287902550771832,-0.19629156589508057,1.0175321102142334,0.2903943657875061,1.402583122253418,-1.1268446445465088,0.022013697773218155,-0.26325705647468567,0.07473865896463394,-0.20770947635173798,0.026680588722229004,-0.5110776424407959,0.004370191600173712,-0.19108319282531738,0.006202542223036289,-0.19074665009975433,0.009492638520896435,-0.17403022944927216,0.019016439095139503,-0.20588639378547668,0.017489196732640266,-0.2406749576330185,0.0,-0.25350475311279297,0.48239433765411377,4.792725086212158,0.13365060091018677,-0.2616938650608063,0.0,-0.2332710176706314,3.3619863986968994,3.42018985748291,3.4767398834228516,3.1604857444763184,5.1381731033325195,2.753366708755493,5.336214542388916,2.72245454788208,0.0011710552498698235,-0.16763189435005188,0.0,-0.17558683454990387,0.0,-0.16756144165992737,0.014646920375525951,-0.2281571477651596,0.020323770120739937,-0.25526031851768494,0.006132483948022127,-0.33559978008270264,0.004613847937434912,-0.23207518458366394,0.0,-0.20643816888332367
1,12478,23,3,3,t_nk,b_plasma,1.2647669315338135,-0.0565732978284359,1.3213402293622494,7,True,t_nk,-0.31898364424705505,0,-0.23482680320739746,1,-0.24738213419914246,0,1.2647669315338135,7,-0.0565732978284359,1,-0.24891617894172668,0,-0.30421823263168335,0,-0.24724845588207245,0,0.387755811214447,-0.4196780025959015,1.098142385482788,-0.4052806794643402,0.49265286326408386,-0.6204565763473511,0.28257879614830017,-0.5575098395347595,0.8390936851501465,-0.37003615498542786,0.29099708795547485,-0.19732289016246796,0.3872380256652832,-0.16288277506828308,0.2241687774658203,-0.20659896731376648,0.027180232107639313,-0.3563269078731537,0.03843313828110695,-0.2758793532848358,0.24107766151428223,-0.3770686686038971,0.14804869890213013,-0.12411234527826309,0.05473892390727997,-0.2646107077598572,0.026564769446849823,-0.187432199716568,0.0818922147154808,-0.25955846905708313,0.3833991289138794,-0.21345742046833038,0.004054578486829996,-0.2188282608985901,0.010680164210498333,-0.29868191480636597,0.008896172046661377,-0.31337517499923706,0.013764254748821259,-0.39486971497535706,0.021807661280035973,-0.35379981994628906,0.07385201752185822,-0.4242801070213318,0.02046162821352482,-0.3462640643119812,0.020763562992215157,-0.3222377896308899,0.008276830427348614,-0.24308103322982788,1.57549250125885,0.5323293209075928,0.0018499426078051329,-0.1670452356338501,0.07469572871923447,-0.2891572415828705,0.0022705874871462584,-0.18307580053806305,9.24928390304558e-05,-0.19821426272392273,0.00032589846523478627,-0.21483971178531647,0.0002516841923352331,-0.20837131142616272,0.0,-0.16548258066177368,0.01835482008755207,-0.2508009076118469,0.020927930250763893,-0.370370090007782,0.0020518386736512184,-0.17690826952457428,0.00041315139969810843,-0.24697092175483704,0.004101486876606941,-0.2357359528541565,0.0,-0.2304268181324005,0.05676567927002907,-0.2195132076740265,0.0,-0.24766848981380463,0.00012493938265834004,-0.317961186170578,0.01039852388203144,-0.41588306427001953,0.008611591532826424,-0.2918272018432617,0.0,-0.23144637048244476,2.173156261444092,2.191903591156006,1.8273004293441772,2.27874493598938,1.9008619785308838,2.2792460918426514,2.47719669342041,2.0348761081695557,2.656489133834839,1.2714385986328125,0.36867350339889526,-0.23062463104724884,0.9660705327987671,0.8268710970878601,0.19336052238941193,-0.2712298035621643,1.2342188358306885,1.0016756057739258,0.020117729902267456,-0.31053969264030457,6.0389258578652516e-05,-0.23577569425106049,0.132217139005661,-0.13256298005580902,0.00046801904682070017,-0.1984407752752304,1.5312316417694092,1.1488306522369385,2.6867640018463135,-0.10202434659004211,0.01722690463066101,-0.27327144145965576,0.03377027437090874,-0.27744367718696594,0.14818285405635834,-0.1279318630695343,0.001702445442788303,-0.20124000310897827,0.002089366316795349,-0.20652107894420624,0.004951521288603544,-0.1878206580877304,0.013041701167821884,-0.21827541291713715,0.017878735437989235,-0.23980647325515747,0.0,-0.25350475311279297,0.0028005780186504126,-0.3625512719154358,0.0961783230304718,-0.33725476264953613,0.0,-0.2332710176706314,0.06172172725200653,-0.37750768661499023,0.11695350706577301,-0.48135799169540405,0.6142165660858154,-0.39704352617263794,0.8096428513526917,-0.3910651206970215,0.0024979787413030863,-0.16220854222774506,0.0024442607536911964,-0.1596236526966095,0.000992382992990315,-0.16072116792201996,0.014073963277041912,-0.22980576753616333,0.019573617726564407,-0.25725656747817993,0.01308295875787735,-0.31093040108680725,0.004362938459962606,-0.2327207326889038,0.0002430490858387202,-0.20552891492843628
2,2112,24,3,3,b_plasma,dendritic,1.5824108123779297,-0.09577615559101105,1.6781869679689407,5,True,b_plasma,-0.287043958902359,0,-0.3126447796821594,0,-0.24909928441047668,0,-0.40435802936553955,1,1.5824108123779297,5,-0.2223188877105713,0,-0.2517244219779968,0,-0.09577615559101105,0,0.25482720136642456,-0.6061054468154907,1.223168969154358,-0.28908348083496094,1.0520496368408203,0.05025583505630493,0.3272213041782379,-0.5038740634918213,0.976469099521637,-0.20824626088142395,0.223733052611351,-0.28346648812294006,0.30773118138313293,-0.2603788375854492,0.19338086247444153,-0.2476113736629486,0.05298815295100212,-0.2521288990974426,0.022210318595170975,-0.32111096382141113,0.1090492457151413,-0.6182677149772644,0.10010108351707458,-0.21530133485794067,0.10313133150339127,-0.16183209419250488,0.03257538005709648,-0.16959035396575928,0.10186796635389328,-0.2189176082611084,0.37509793043136597,-0.23128995299339294,0.003745319787412882,-0.21982893347740173,0.01207671221345663,-0.2947474718093872,0.010935616679489613,-0.3076648712158203,0.021173538640141487,-0.3759685158729553,0.026546569541096687,-0.3411599099636078,0.046008627861738205,-0.47607043385505676,0.011756602674722672,-0.3700350522994995,0.030321428552269936,-0.30303406715393066,0.0934564471244812,0.027878062799572945,1.0254582166671753,-0.7385159730911255,0.0037442250177264214,-0.16106104850769043,0.08752202987670898,-0.27288392186164856,0.005241630133241415,-0.16954439878463745,0.00013512501027435064,-0.1980549842119217,0.0008658127044327557,-0.21326617896556854,0.002355747390538454,-0.20184649527072906,0.0007689372287131846,-0.15609684586524963,0.007902299985289574,-0.2943475544452667,0.007633627392351627,-0.4175926744937897,0.0019518340704962611,-0.17792287468910217,0.003013696987181902,-0.23553869128227234,0.009928877465426922,-0.2258484959602356,0.0,-0.2304268181324005,0.02831956371665001,-0.2614361047744751,0.0,-0.24766848981380463,0.0006742097320966423,-0.29995906352996826,0.01712309569120407,-0.39328083395957947,0.012324050068855286,-0.28041133284568787,0.0,-0.23144637048244476,0.19377127289772034,-0.6178179979324341,0.16157694160938263,-0.6095038652420044,0.2572481036186218,-0.6946506500244141,0.4080178737640381,-0.7707650661468506,0.6824930906295776,-0.628821849822998,0.31690630316734314,-0.30042511224746704,0.1359504908323288,-0.6053653955459595,1.0301324129104614,1.1371427774429321,0.18501225113868713,-0.5490151643753052,0.8261001110076904,1.0735523700714111,0.01793063059449196,-0.17860980331897736,0.051984094083309174,-0.25745972990989685,0.057111527770757675,0.01865069381892681,0.7058594226837158,-0.23043762147426605,3.455921173095703,0.5117894411087036,2.9231889247894287,5.80626106262207,3.711247205734253,5.982163429260254,0.6694351434707642,1.5157874822616577,0.006374454125761986,-0.18345241248607635,0.010332757607102394,-0.17490684986114502,0.006469931453466415,-0.18320956826210022,0.02691938355565071,-0.18949908018112183,0.03830355778336525,-0.19426892697811127,0.0,-0.25350475311279297,0.010476772673428059,-0.28003785014152527,0.09294344484806061,-0.34377771615982056,0.0009788958122953773,-0.19821295142173767,0.11973446607589722,-0.3107509911060333,0.19899572432041168,-0.3924282491207123,0.7495123147964478,-0.3028257489204407,0.9608977437019348,-0.2870272099971771,0.004205692559480667,-0.15522883832454681,0.0028347824700176716,-0.1570732146501541,0.0015704563120380044,-0.15673665702342987,0.24969857931137085,0.44817742705345154,0.031218459829688072,-0.22626857459545135,0.020001530647277832,-0.2863742411136627,0.004875140730291605,-0.2314029186964035,0.006261842790991068,-0.1830124855041504
3,1699,24,3,3,endothelial,mesenchymal_hsc_myofibroblast,2.9720141887664795,0.049257371574640274,2.922756817191839,11,True,endothelial,-0.4473452866077423,0,2.9720141887664795,11,0.049257371574640274,2,-0.7055789828300476,0,-0.3790266215801239,0,-0.16116291284561157,0,-0.31743571162223816,0,-0.2520507872104645,0,0.1768370419740677,-0.7154837846755981,0.5292646884918213,-0.9339842200279236,0.3256346583366394,-0.8207101821899414,0.2032524198293686,-0.6528164744377136,0.5333433747291565,-0.7301246523857117,0.2486819177865982,-0.2515150010585785,0.3128017485141754,-0.25416100025177,0.23018372058868408,-0.19858649373054504,0.02535570040345192,-0.36369335651397705,0.034051183611154556,-0.2880968749523163,0.09833825379610062,-0.6378353238105774,0.09477973729372025,-0.2254217118024826,0.08559898287057877,-0.19906830787658691,0.02451391890645027,-0.19351992011070251,0.08896853774785995,-0.24516160786151886,2.171987771987915,3.628765821456909,1.9330191612243652,6.022777080535889,0.6050671935081482,1.3758593797683716,1.7962678670883179,4.691132068634033,1.5558475255966187,3.53901743888855,1.2424248456954956,2.901905059814453,1.5974528789520264,2.4097063541412354,1.3069491386413574,3.1667699813842773,2.058140993118286,3.771268606185913,1.965949535369873,5.984338283538818,1.8021470308303833,1.0560109615325928,0.029473798349499702,-0.0797792598605156,0.43534624576568604,0.16841666400432587,0.0014908233424648643,-0.18662717938423157,0.043935298919677734,-0.034412916749715805,0.39598706364631653,0.9382812976837158,0.014414039440453053,-0.1644531637430191,0.0,-0.16548258066177368,0.16381163895130157,0.35519278049468994,0.2478826642036438,0.4357943534851074,0.003104101400822401,-0.1662323772907257,0.0033127563074231148,-0.23422400653362274,0.08661650121212006,-0.09573119878768921,0.0,-0.2304268181324005,0.053603723645210266,-0.2241731733083725,0.0022011143155395985,-0.18588270246982574,0.0015162050258368254,-0.27236297726631165,0.5828489661216736,1.508201241493225,0.01776493526995182,-0.26368051767349243,0.0038822649512439966,-0.17640477418899536,0.14968803524971008,-0.6803938150405884,0.10312642902135849,-0.7108529806137085,0.17179517447948456,-0.8492661118507385,0.286144882440567,-0.9360150694847107,0.38125622272491455,-0.9188064932823181,0.19194500148296356,-0.46891704201698303,0.07879167795181274,-0.7039836049079895,0.10381773859262466,-0.4219394624233246,0.10989480465650558,-0.6600360870361328,0.01129624992609024,-0.32568860054016113,0.0019370127702131867,-0.22977247834205627,0.019982580095529556,-0.3072757124900818,0.0014530154876410961,-0.19466568529605865,0.12200376391410828,-1.2061108350753784,2.690659999847412,-0.0989152044057846,0.014441590756177902,-0.2790985405445099,0.04490232840180397,-0.2584953010082245,0.026636281982064247,-0.5112173557281494,0.028984535485506058,-0.09736981987953186,0.01022537425160408,-0.17531868815422058,0.01018208172172308,-0.1719365417957306,0.04741119220852852,-0.14700792729854584,0.06307254731655121,-0.13904596865177155,0.0,-0.25350475311279297,0.0076900990679860115,-0.3099925220012665,0.28209397196769714,0.03763451427221298,0.0010986392153427005,-0.19392447173595428,0.07519178092479706,-0.36200734972953796,0.13275720179080963,-0.464227557182312,0.5636030435562134,-0.4322899580001831,0.6830113530158997,-0.47816628217697144,0.0034645679406821728,-0.15825793147087097,0.0013955215690657496,-0.16647285223007202,0.0010059124324470758,-0.16062791645526886,0.011974455788731575,-0.2358468621969223,0.015405611135065556,-0.26834797859191895,0.011157996952533722,-0.31776267290115356,0.004698173142969608,-0.23185822367668152,0.0,-0.20643816888332367
4,4125,24,3,3,macrophage_monocyte,dendritic,1.4661591053009033,0.048592809587717056,1.4175662957131863,14,True,macrophage_monocyte,1.4661591053009033,14,-0.22910143435001373,0,-0.22861544787883759,0,-0.5576931238174438,0,-0.08297429978847504,1,-0.21202433109283447,0,-0.1969318389892578,0,0.048592809587717056,1,1.2446751594543457,0.7821195721626282,2.7055277824401855,1.0885910987854004,2.0632567405700684,1.2626854181289673,2.1849021911621094,1.7280367612838745,2.3912816047668457,1.4580079317092896,2.226609706878662,2.281574249267578,2.255079507827759,2.1275765895843506,2.000190019607544,2.159229040145874,0.7704014778137207,2.644385814666748,0.6804063320159912,1.5140368938446045,1.0333081483840942,1.070235013961792,0.7426433563232422,1.0067152976989746,0.19350524246692657,0.03010929562151432,0.3390256464481354,0.7400741577148438,1.2411729097366333,2.0990076065063477,0.5340461730957031,0.11016061902046204,0.022662466391921043,-0.15861818194389343,0.02909737639129162,-0.2467958629131317,0.02271975576877594,-0.27467018365859985,0.023444822058081627,-0.37017443776130676,0.049375902861356735,-0.2802680730819702,0.30906274914741516,0.01322556845843792,0.0435919351875782,-0.28310173749923706,0.037794116884469986,-0.28801992535591125,0.04896922782063484,-0.11363720148801804,1.0122034549713135,-0.769140899181366,0.0018525985069572926,-0.16703684628009796,0.1841862052679062,-0.1502416431903839,0.000228117176447995,-0.19237808883190155,0.003983399365097284,-0.18367742002010345,0.0033634889405220747,-0.2059869021177292,0.008660471998155117,-0.18229524791240692,0.000865197042003274,-0.15492188930511475,0.009506515227258205,-0.28766417503356934,0.02405187115073204,-0.3592735230922699,0.0034943893551826477,-0.16227267682552338,0.0036225563380867243,-0.23286208510398865,0.016015775501728058,-0.21552076935768127,0.00017324069631285965,-0.2287680059671402,0.04343276098370552,-0.23916280269622803,0.0,-0.24766848981380463,0.00336645869538188,-0.21172159910202026,0.02114107459783554,-0.37977585196495056,0.04351268336176872,-0.18450577557086945,0.0009478899883106351,-0.21800747513771057,0.22277341783046722,-0.5766496658325195,0.1630133092403412,-0.6070132851600647,0.27627307176589966,-0.6602275371551514,0.40478307008743286,-0.7751511931419373,0.663972795009613,-0.6466503739356995,0.312664657831192,-0.3061443269252777,0.14937786757946014,-0.5821986198425293,0.14645710587501526,-0.3501730263233185,0.20800673961639404,-0.5150300860404968,0.02295568957924843,-0.30566614866256714,0.0015983968041837215,-0.23085568845272064,0.033002860844135284,-0.2870073616504669,0.0026786434464156628,-0.18996834754943848,0.5939423441886902,-0.41746073961257935,4.316497325897217,1.1985586881637573,0.02698572911322117,-0.2528550922870636,0.07481420785188675,-0.20758087933063507,0.17164915800094604,-0.05393310636281967,0.003603757591918111,-0.1940011978149414,0.007806128356605768,-0.1845967322587967,0.0050230673514306545,-0.18760338425636292,0.020163197070360184,-0.20350849628448486,0.014443830586969852,-0.24746465682983398,0.0,-0.25350475311279297,0.004401646554470062,-0.34534093737602234,0.22791092097759247,-0.0716228038072586,0.0003544749924913049,-0.22057589888572693,0.07630957663059235,-0.3607211112976074,0.5215398073196411,-0.042806241661310196,0.7391058802604675,-0.3100726306438446,1.1034754514694214,-0.18895773589611053,0.000675078306812793,-0.16965903341770172,0.004018036648631096,-0.1493455171585083,0.001537971431389451,-0.15696056187152863,0.031811874359846115,-0.17876692116260529,0.09928202629089355,-0.04514534771442413,0.3401992917060852,0.8501071929931641,0.024445630609989166,-0.18105050921440125,0.0011381322983652353,-0.2021804004907608
5,6110,24,3,3,t_nk,mesenchymal_hsc_myofibroblast,0.2991345226764679,-0.1832091063261032,0.4823436290025711,4,False,ambiguous,-0.33568650484085083,0,-0.32408878207206726,0,-0.1832091063261032,0,0.2991345226764679,4,-0.27887189388275146,0,-0.24927884340286255,0,-0.3243412673473358,0,-0.2491920292377472,0,0.29534077644348145,-0.5492866635322571,0.8442834615707397,-0.6412121057510376,0.37473535537719727,-0.7618387937545776,0.25271734595298767,-0.5933868288993835,0.6182862520217896,-0.6300856471061707,0.3912073075771332,-0.06898581981658936,0.5301735997200012,0.012393421493470669,0.31401610374450684,-0.08691385388374329,0.03683546185493469,-0.31734445691108704,0.06521842628717422,-0.20119798183441162,0.1219102218747139,-0.5947723388671875,0.21686716377735138,0.0067697917111217976,0.07427966594696045,-0.2231089323759079,0.02365703135728836,-0.19606350362300873,0.11595185101032257,-0.19026383757591248,0.2370048463344574,-0.5279397368431091,0.01565871201455593,-0.18128041923046112,0.014657034538686275,-0.2874780297279358,0.01855918951332569,-0.28631946444511414,0.015726028010249138,-0.3898652195930481,0.02340264432132244,-0.34954556822776794,0.09103487432003021,-0.392318993806839,0.026224317029118538,-0.33052781224250793,0.03356275334954262,-0.2965216040611267,0.0161429513245821,-0.21805864572525024,1.1113373041152954,-0.5400937795639038,0.002568013733252883,-0.1647767871618271,0.10679725557565689,-0.2484285682439804,0.05335491523146629,0.049584269523620605,0.017948558554053307,-0.13150210678577423,0.015184903517365456,-0.17153438925743103,0.02041144296526909,-0.14585493505001068,0.005217578262090683,-0.1017962396144867,0.015255156904459,-0.2637145221233368,0.03920489549636841,-0.30544859170913696,0.051269859075546265,0.3224398195743561,0.0,-0.24878716468811035,0.015014700591564178,-0.217219278216362,0.0,-0.2304268181324005,0.05773615092039108,-0.2180829644203186,0.0,-0.24766848981380463,0.0004036554601043463,-0.30882635712623596,0.014470873400568962,-0.4021953046321869,0.017360415309667587,-0.26492440700531006,0.00020094920182600617,-0.22859737277030945,1.1624401807785034,0.7571999430656433,0.7838720083236694,0.4695124924182892,1.0757557153701782,0.7863280773162842,1.773905634880066,1.08126962184906,1.545632004737854,0.20207582414150238,0.21747545897960663,-0.43449297547340393,0.3091754913330078,-0.30649396777153015,0.0943022221326828,-0.4379550516605377,0.9453696608543396,0.5747666358947754,0.021294929087162018,-0.3085181415081024,0.0,-0.23596885800361633,0.11034002155065536,-0.16661854088306427,0.0008142017759382725,-0.1971139907836914,0.5408309698104858,-0.506214439868927,2.6246931552886963,-0.1515590101480484,0.004040491301566362,-0.30085858702659607,0.006588460877537727,-0.3237111568450928,0.08750160783529282,-0.3192843794822693,0.0006168949767015874,-0.20537298917770386,0.002874550875276327,-0.20350982248783112,0.0009091779938898981,-0.20009639859199524,0.011587433516979218,-0.2212909311056137,0.01634129136800766,-0.24323423206806183,0.0,-0.25350475311279297,0.003485357388854027,-0.3551903963088989,0.10074859112501144,-0.3280390501022339,0.0,-0.2332710176706314,0.05796956270933151,-0.38182538747787476,0.10813841223716736,-0.4909130930900574,0.5446683168411255,-0.4454757869243622,0.7011284828186035,-0.4657047390937805,0.003956786822527647,-0.156246155500412,0.0004977426142431796,-0.1723361313343048,0.0014035131316632032,-0.15788735449314117,0.01343395747244358,-0.2316473126411438,0.018486443907022476,-0.26014962792396545,0.01300839614123106,-0.31119504570961,0.0028824135661125183,-0.23652994632720947,0.0,-0.20643816888332367
