dataset_id,contrast,program_id,lineage,score_method,analysis_tier,cell_gate,coverage_tier,program_coverage,expected_direction,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,cohens_d,hedges_g,robust_se_g_hc3,robust_ci95_low,robust_ci95_high,conventional_se_g,conventional_ci95_low,conventional_ci95_high,permutation_p_two_sided,permutation_mode
GSE202379,advanced_f3f4_vs_f0_non_end_stage,RAM2019_ENDO_6_SAENDO1,endothelial,singscore,primary,30,primary,1.0,positive_case_higher,5,15,0.40916946711473834,0.46542326772283565,0.056253800608097315,0.0689556311879346,0.8157970515095543,0.7813267535584464,0.7219482681469163,-0.6336918520095095,2.1963453591264024,0.5325638067099508,-0.26249830759305726,1.8251518147099501,0.12945046439628483,exact_15504_allocations
GSE202379,advanced_f3f4_vs_f0_non_end_stage,RAM2019_ENDO_6_SAENDO1,endothelial,standardized_mean,primary,30,primary,1.0,positive_case_higher,5,15,-0.2851181931995055,-0.11747298668264562,0.16764520651685988,0.4069534399388065,0.4119518108559757,0.3945453963127655,0.6385003975440521,-0.8569153828735767,1.6460061754991075,0.5205676941184179,-0.6257672841593336,1.4148580767848644,0.43363003095975233,exact_15504_allocations
GSE202379,advanced_f3f4_vs_f0_non_end_stage,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,singscore,primary,30,primary,0.8,positive_case_higher,3,7,0.21221162768374238,0.20720068016327572,-0.005010947520466658,0.08764180056665737,-0.057175314610925884,-0.051642219648578215,0.45053343043066174,-0.9346877432926751,0.8314033039955188,0.690186321668733,-1.4044074101192947,1.3011229708221383,0.9083333333333333,exact_120_allocations
GSE202379,advanced_f3f4_vs_f0_non_end_stage,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,standardized_mean,primary,30,primary,0.8,positive_case_higher,3,7,0.08185201636876138,0.025134602631127493,-0.05671741373763389,0.372222175528115,-0.15237516049967278,-0.1376291772255109,0.4378752649840987,-0.9958646965943443,0.7206063421433224,0.6909228163058171,-1.4918378971849124,1.2165795427338906,0.8333333333333334,exact_120_allocations
GSE202379,advanced_f3f4_vs_f0_non_end_stage,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,singscore,primary,30,primary,0.8785714285714286,positive_case_higher,3,7,0.49970840268561995,0.5655965629667034,0.06588816028108341,0.06346188625885181,1.0382319871857446,0.9377579239097048,0.9292910842594139,-0.8836526012387463,2.759168449058156,0.7288019939815211,-0.4906939842940766,2.366209832113486,0.18333333333333332,exact_120_allocations
GSE202379,advanced_f3f4_vs_f0_non_end_stage,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,standardized_mean,primary,30,primary,0.8785714285714286,positive_case_higher,3,7,-0.20929498106271724,0.09260431648138187,0.3018992975440991,0.2745264432069938,1.099709354105703,0.9932858682245059,0.7664549133220847,-0.5089657618867801,2.495537498335792,0.7333853197272108,-0.44414935844082726,2.4307210948898392,0.15833333333333333,exact_120_allocations
GSE202379,advanced_f3f4_vs_f0_non_end_stage,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,singscore,primary,30,primary,1.0,positive_case_higher,3,7,0.38120261361817304,0.3757878586916525,-0.005414754926520549,0.09189140794686924,-0.058925584529636435,-0.053223108607413555,0.9939483613538838,-2.0013618968610256,1.8949156796461986,0.6901938277731053,-1.4060030110427,1.299556793827873,0.9166666666666666,exact_120_allocations
GSE202379,advanced_f3f4_vs_f0_non_end_stage,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,standardized_mean,primary,30,primary,1.0,positive_case_higher,3,7,0.04032336219617431,0.06667663807783866,0.026353275881664355,0.36578501104401334,0.07204580583126567,0.06507363107340125,1.0589560407226735,-2.010480208743039,2.140627470889841,0.6902572978837627,-1.2878306727787736,1.4179779349255761,0.9,exact_120_allocations
GSE202379,advanced_f3f4_vs_f0_non_end_stage,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,singscore,primary,30,primary,0.8297872340425532,positive_case_higher,3,7,0.6563110368607198,0.6509384437502831,-0.005372593110436696,0.05724687713782042,-0.09384954042999259,-0.0847673268399933,0.8941989853038451,-1.8373973380355297,1.667862684355543,0.6903908819804191,-1.4379334555216148,1.2683988018416281,0.9,exact_120_allocations
GSE202379,advanced_f3f4_vs_f0_non_end_stage,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,standardized_mean,primary,30,primary,0.8297872340425532,positive_case_higher,3,7,0.13922733883737548,-0.006235402821789383,-0.14546274165916487,0.3274752243103881,-0.44419464698584993,-0.4012080682452838,0.7364059612007936,-1.8445637521988394,1.0421476157082716,0.6973169801582675,-1.767949349355488,0.9655332128649203,0.5083333333333333,exact_120_allocations
GSE202379,advanced_f3f4_vs_f0_non_end_stage,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,singscore,primary,30,primary,0.9491525423728814,positive_case_higher,3,7,0.29624985310299884,0.32950278281242945,0.03325292970943061,0.06257062913104408,0.5314463058983747,0.48001601823079004,0.9885006891936409,-1.457445332588746,2.417477369050326,0.700422327813984,-0.8928117442846186,1.8528437807461986,0.44166666666666665,exact_120_allocations
GSE202379,advanced_f3f4_vs_f0_non_end_stage,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,standardized_mean,primary,30,primary,0.9491525423728814,positive_case_higher,3,7,-0.2739148313466659,0.07044548084749866,0.3443603121941645,0.20847358965348017,1.651817444917373,1.491964143796337,1.0059484415576017,-0.4796948016565623,3.463623089249236,0.7844187587563465,-0.04549662336610227,3.029424910958776,0.03333333333333333,exact_120_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_ENDO_1,endothelial,singscore,primary,30,primary,0.9625,positive_case_higher,4,4,0.8139687445332089,0.8051514873836875,-0.008817257149521418,0.038589388570370704,-0.2284891644096012,-0.19868622992139234,0.7099970268936756,-1.5902804026329964,1.1929079427902118,0.709429126009097,-1.5891673168992224,1.1917948570564378,0.7428571428571429,exact_70_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_ENDO_1,endothelial,standardized_mean,primary,30,primary,0.9625,positive_case_higher,4,4,0.15197437547588652,-0.09950528976344118,-0.2514796652393277,0.46573263287479943,-0.5399657388983772,-0.46953542512902363,0.7099970268936755,-1.8611295978406275,0.9220587475825803,0.7199805272512059,-1.880697258541387,0.9416264082833399,0.4,exact_70_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_ENDO_2,endothelial,singscore,primary,30,primary,0.9555555555555556,positive_case_higher,4,4,0.28082844460073825,0.31004181933866887,0.02921337473793062,0.06735780725263812,0.43370436077825936,0.3771342267637038,0.7099970268936755,-1.0144599459479,1.7687283994753078,0.715438689721014,-1.0251256050894835,1.7793940586168913,0.5428571428571428,exact_70_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_ENDO_2,endothelial,standardized_mean,primary,30,primary,0.9555555555555556,positive_case_higher,4,4,-0.1734745719724376,-0.05246268705826117,0.12101188491417643,0.346706082183449,0.34903306037229154,0.30350700901938393,0.7099970268936754,-1.0880871636922198,1.6951011817309876,0.7125141229316028,-1.0930206719265576,1.7000346899653254,0.7142857142857143,exact_70_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_ENDO_3,endothelial,singscore,primary,30,primary,0.9487179487179488,positive_case_higher,4,4,0.5864159322679502,0.6005865089945808,0.01417057672663058,0.05012605506515945,0.28269882216364484,0.2458250627509955,0.7099970268936755,-1.1457691099606084,1.6374192354625994,0.7106587297170451,-1.147066047494413,1.638716172996404,0.8285714285714286,exact_70_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_ENDO_3,endothelial,standardized_mean,primary,30,primary,0.9487179487179488,positive_case_higher,4,4,0.015386830200766312,-0.09136057738562317,-0.10674740758638948,0.35698972768937154,-0.2990209502030095,-0.26001821756783433,0.7099970268936756,-1.6516123902794384,1.1315759551437699,0.7110795474410226,-1.6537341305522386,1.13369769541657,0.6857142857142857,exact_70_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_ENDO_4,endothelial,singscore,primary,30,primary,0.9659090909090908,positive_case_higher,4,4,0.5757986994361456,0.6404913723477329,0.06469267291158731,0.07776008003404643,0.8319522418606348,0.7234367320527259,0.7099970268936756,-0.6681574406588783,2.11503090476433,0.7373014255424488,-0.7216740620104739,2.1685475261159257,0.3142857142857143,exact_70_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_ENDO_4,endothelial,standardized_mean,primary,30,primary,0.9659090909090908,positive_case_higher,4,4,-0.20343973379045455,0.1614755457988479,0.3649152795893025,0.48536764830931245,0.751832720743578,0.6537675832552852,0.7099970268936756,-0.737826589456319,2.0453617559668893,0.7318590513727954,-0.7806761574353938,2.088211323945964,0.34285714285714286,exact_70_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_ENDO_5,endothelial,singscore,primary,30,primary,0.96,positive_case_higher,4,4,0.5161083007572602,0.5095924185865188,-0.006515882170741394,0.07087634657045347,-0.09193309878443562,-0.07994182502994401,0.7099970268936754,-1.4715359977415476,1.3116523476816597,0.7074832563029977,-1.4666090073838194,1.3067253573239315,0.9714285714285714,exact_70_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_ENDO_5,endothelial,standardized_mean,primary,30,primary,0.96,positive_case_higher,4,4,-0.07072773803431026,0.16963266360284346,0.24036040163715372,0.3964002356014257,0.6063578677557406,0.5272677110919484,0.7099970268936755,-0.8643264616196555,1.9188618838035523,0.7233032581589448,-0.8904066748995834,1.94494209708348,0.4,exact_70_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_ENDO_6_SAENDO1,endothelial,singscore,primary,30,primary,1.0,positive_case_higher,4,4,0.43312329972795643,0.49690217101402895,0.06377887128607251,0.08379746993359556,0.761107362031496,0.66183248872304,0.7099970268936753,-0.7297616839885634,2.0534266614346435,0.7324628684063862,-0.7737947333534769,2.0974597107995567,0.42857142857142855,exact_70_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_ENDO_6_SAENDO1,endothelial,standardized_mean,primary,30,primary,1.0,positive_case_higher,4,4,-0.10147862193116157,0.01735207018091453,0.1188306921120761,0.476868359558985,0.24918971814773475,0.21668671143281282,0.7099970268936754,-1.1749074612787909,1.6082808841444165,0.7098681292390139,-1.1746548218756543,1.60802824474128,0.7142857142857143,exact_70_allocations
