dataset_id,analysis_set,model,lineage,program_id,score_method,histology_axis,n_donors,standardized_beta,hc3_se,hc3_ci95_low,hc3_ci95_high,hc3_p_two_sided,model_r_squared,incremental_r_squared,vif,fdr_within_set_model_lineage_method_axis
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_2,singscore,ballooning,37,0.06564694812036763,0.2585141825409501,-0.44103153915270776,0.572325435393443,0.7995423404116982,0.20800678688628982,0.0019852427167866837,2.1702455077693954,0.8971328725910275
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_2,singscore,inflammation,37,-0.2031345370084761,0.1929988574962315,-0.5814053467584681,0.17513627274151583,0.29256251368652275,0.20800678688628982,0.028084684300077822,1.4674931377034766,0.42004481963308143
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_2,standardized_mean,fibrosis,37,0.09454919158734308,0.23810633020498234,-0.3721306401054239,0.56122902328011,0.6913024908092325,0.045599510387574704,0.008002475963819755,1.1158256855975226,0.9699206215549264
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_2,standardized_mean,steatosis,37,0.3701741444359226,0.13400023649243406,0.107538506990902,0.6328097818809433,0.005736254036134376,0.17322960972657198,0.13563257530281703,1.0066072537427855,0.03441752421680626
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_2,standardized_mean,ballooning,37,0.20999777025108832,0.1627356014153523,-0.10895814752546759,0.5289536880276442,0.19690381517253752,0.0737181836801375,0.036121149256382545,1.2180417726237092,0.5241747620530561
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_2,standardized_mean,inflammation,37,0.07877094469440019,0.19039839229673464,-0.2944030469215282,0.4519449363103285,0.6790817870596957,0.04340510426765243,0.005808069843897479,1.0682957214486233,0.7899023170485048
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_2,standardized_mean,fibrosis,37,0.07117320412931938,0.28092532966880085,-0.47943032436657185,0.6217767326252106,0.7999956386448707,0.1861441217733253,0.0032234308797647326,1.570640008002039,0.9168764077109396
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_2,standardized_mean,steatosis,37,0.40688680416128115,0.17790788431218657,0.05819375834367696,0.7555798499788853,0.022192059353165292,0.1861441217733253,0.11236327807996493,1.4692848130231047,0.13315235611899176
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_2,standardized_mean,ballooning,37,0.017039405299912887,0.25384385961348715,-0.4804854172391635,0.5145642278389893,0.9464817644391075,0.1861441217733253,0.00013374987846737074,2.1702455077693954,0.9578427250416172
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_2,standardized_mean,inflammation,37,-0.12873305044810307,0.20506193963948074,-0.5306470667414118,0.2731809658452057,0.5301504148594116,0.1861441217733253,0.011279299532701015,1.4674931377034766,0.7894087278303845
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_3,singscore,fibrosis,37,0.040628931902766056,0.16166526415427104,-0.27622916339075937,0.3574870271962915,0.8015704543889564,0.05860742260373164,0.0014776771208827588,1.1158256855975226,0.8015704543889562
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_3,singscore,steatosis,37,0.3175422344179634,0.15739993280068817,0.009044034959589886,0.626040433876337,0.04365139581964827,0.1569353290134019,0.09980558353055302,1.0066072537427855,0.1309541874589448
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_3,singscore,ballooning,37,0.195001345039295,0.15512276262557906,-0.1090336828891959,0.4990363729677859,0.20872554938020116,0.08827611320825168,0.0311463677254028,1.2180417726237092,0.4174510987604023
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_3,singscore,inflammation,37,-0.14923527941528,0.1412801937452497,-0.42613937088481046,0.12766881205425043,0.2908279084467653,0.07797670525924316,0.02084695977639428,1.0682957214486233,0.7673029942993912
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_3,singscore,fibrosis,37,0.05175611613699418,0.2119320940975398,-0.3636231554623376,0.4671353877363259,0.8070675269197859,0.26806156875456844,0.001704545836223037,1.570640008002039,0.871215565671115
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_3,singscore,steatosis,37,0.4204863962914558,0.2081935121040256,0.012434610752661834,0.8285381818302497,0.043415532168457456,0.26806156875456844,0.11999995685449794,1.4692848130231047,0.13024659650537238
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_3,singscore,ballooning,37,0.12998262278987432,0.24643392123565808,-0.3530189874009959,0.6129842329807446,0.5978781684751421,0.26806156875456844,0.007783145001780012,2.1702455077693954,0.8971328725910275
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_3,singscore,inflammation,37,-0.4017879488831639,0.18634814770682007,-0.7670236069742815,-0.036552290792046305,0.031074723214092787,0.26806156875456844,0.1098742243335532,1.4674931377034766,0.18644833928455673
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_3,standardized_mean,fibrosis,37,0.006960258239597993,0.18458382754299182,-0.3548173958732184,0.36873791235241443,0.9699206215549264,0.07165771509593377,4.3367006471006775e-05,1.1158256855975226,0.9699206215549264
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_3,standardized_mean,steatosis,37,0.31405472401669154,0.14569357860345944,0.028500557175155594,0.5996088908582276,0.03111617531670192,0.16923967613977042,0.09762532805030766,1.0066072537427855,0.06223235063340384
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_3,standardized_mean,ballooning,37,0.12742314616960085,0.1702269671765738,-0.2062155786939657,0.4610618710331674,0.4541293638995003,0.08491364986255512,0.013299301773092354,1.2180417726237092,0.5449552366794004
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_3,standardized_mean,inflammation,37,-0.06860560974439486,0.14764551439862536,-0.35798550044459054,0.22077428095580084,0.6421718284923884,0.0760200892590045,0.0044057411695417326,1.0682957214486233,0.7899023170485048
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_3,standardized_mean,fibrosis,37,0.028306984611927544,0.27121985748052524,-0.5032741679419883,0.5598881371658433,0.9168764077109397,0.21887673077930214,0.0005098853621201549,1.570640008002039,0.9168764077109396
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_3,standardized_mean,steatosis,37,0.4131594393891667,0.21721796654700481,-0.01257995183798899,0.8388988306163224,0.05716461454355689,0.21887673077930214,0.11585440442499495,1.4692848130231047,0.17149384363067066
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_3,standardized_mean,ballooning,37,0.01579826851873855,0.29886482489426425,-0.5699660245198891,0.6015625615573662,0.9578427250416172,0.21887673077930214,0.00011497502481183641,2.1702455077693954,0.9578427250416172
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_3,standardized_mean,inflammation,37,-0.26479415441226034,0.1940835047987087,-0.6451908338110361,0.11560252498651546,0.17246339365345775,0.21887673077930214,0.04772201753332794,1.4674931377034766,0.3449267873069155
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_4,singscore,fibrosis,37,0.12267299240846667,0.2104697591615069,-0.2898401553829059,0.5351861401998392,0.5599920646709653,0.036547712912376795,0.013471211578171549,1.1158256855975226,0.8015704543889562
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_4,singscore,steatosis,37,0.21404257073384958,0.1752003220067848,-0.12934375047926883,0.557428891946968,0.22182036790281345,0.06842387735224287,0.04534737601803762,1.0066072537427855,0.4436407358056269
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_4,singscore,ballooning,37,0.13247259791697719,0.16664706248225838,-0.19414964267764528,0.45909483851159966,0.42665475086795934,0.037450721730092784,0.014374220395887538,1.2180417726237092,0.6175890211228645
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_4,singscore,inflammation,37,-0.1495981862409117,0.17171745006709616,-0.4861582038894752,0.18696183140765182,0.3836514971496956,0.0440249746780762,0.020948473343870955,1.0682957214486233,0.7673029942993912
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_4,singscore,fibrosis,37,0.1813015954962072,0.2521264340801029,-0.3128571348513065,0.675460325843721,0.47208547322023187,0.16651995701594013,0.020916478992460186,1.570640008002039,0.871215565671115
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_4,singscore,steatosis,37,0.32733556039726436,0.21423496123509114,-0.09255724785284891,0.7472283686473776,0.12653045645618896,0.16651995701594013,0.07272162347516942,1.4692848130231047,0.2530609129123779
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_4,singscore,ballooning,37,0.031178400609356675,0.24116195899306475,-0.44149035345817567,0.503847154676889,0.8971328725910275,0.16651995701594013,0.0004478083585670589,2.1702455077693954,0.8971328725910275
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_4,singscore,inflammation,37,-0.3627833134865517,0.20778310031814512,-0.7700307067061891,0.044464079733085804,0.08081595265759602,0.16651995701594013,0.08957702101504539,1.4674931377034766,0.24244785797278806
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_4,standardized_mean,fibrosis,37,0.12623008816719683,0.2246883878821862,-0.314151059826254,0.5666112361606477,0.5742518315827881,0.03939260256557353,0.014263775989206029,1.1158256855975226,0.9699206215549264
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_4,standardized_mean,steatosis,37,0.2218073666400054,0.173716802222918,-0.11867130922638147,0.5622860425063922,0.201661169793933,0.07382600259456551,0.04869717601819801,1.0066072537427855,0.3024917546908995
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_4,standardized_mean,ballooning,37,0.15262100141093252,0.1631164082704352,-0.16708128408665188,0.4723232869085169,0.34944984136870405,0.044208054247819595,0.019079227671452093,1.2180417726237092,0.5241747620530561
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_4,standardized_mean,inflammation,37,-0.09591373855959691,0.1627946914103016,-0.4149854705981001,0.2231579934789063,0.555747279914452,0.033739980675663195,0.008611154099295693,1.0682957214486233,0.7899023170485048
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_4,standardized_mean,fibrosis,37,0.16031482024954852,0.27753459104662187,-0.38364298266588287,0.7042726231649798,0.5635078302281293,0.14255991001608959,0.016354326791039875,1.570640008002039,0.9168764077109396
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_4,standardized_mean,steatosis,37,0.30526517118667706,0.2281928180933539,-0.1419845338069966,0.7525148761803507,0.18097761896763975,0.14255991001608959,0.06324580195933438,1.4692848130231047,0.35342063504488586
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_4,standardized_mean,ballooning,37,0.044292257297319046,0.25890504138040915,-0.4631522992241352,0.5517368138187733,0.8641645582859387,0.14255991001608959,0.0009037330353348638,2.1702455077693954,0.9578427250416172
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_4,standardized_mean,inflammation,37,-0.2980467649754761,0.2033914503670292,-0.6966866824582193,0.10059315250726708,0.14281592836535256,0.14255991001608959,0.060460374621162716,1.4674931377034766,0.3449267873069155
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_5,singscore,fibrosis,37,0.08757369065090023,0.20927333528181188,-0.3225945094260264,0.49774189072782693,0.6756067366686989,0.05780893379640617,0.00686524505554198,1.1158256855975226,0.8015704543889562
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_5,singscore,steatosis,37,0.06771053219673462,0.1738705472708436,-0.27306947842638785,0.4084905428198571,0.696957551700295,0.05548168673898912,0.004537997998124932,1.0066072537427855,0.696957551700295
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_5,singscore,ballooning,37,0.08339475115172569,0.16703329242908851,-0.24398448622843472,0.41077398853188607,0.6175890211228645,0.05664020874760389,0.005696520006739703,1.2180417726237092,0.6175890211228645
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_5,singscore,inflammation,37,-0.17646391454784657,0.1941536160234842,-0.5569980094220943,0.2040701803264012,0.3634091867248135,0.08009187529759343,0.02914818655672924,1.0682957214486233,0.7673029942993912
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_5,singscore,fibrosis,37,0.13192693342014136,0.2659957447453027,-0.38941514632156116,0.6532690131618439,0.6199128612870479,0.12858497409654324,0.011075217449828534,1.570640008002039,0.871215565671115
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_5,singscore,steatosis,37,0.1452463911567438,0.19070185673898699,-0.2285223798365877,0.5190151621500753,0.4462741776316257,0.12858497409654324,0.014318182418119774,1.4692848130231047,0.5795576269579878
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_5,singscore,ballooning,37,0.081919537854178,0.23520171931176334,-0.3790673610987771,0.5429064368071331,0.7276187920658029,0.12858497409654324,0.0030914307100915472,2.1702455077693954,0.8971328725910275
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_5,singscore,inflammation,37,-0.3146203442595576,0.21731490261498732,-0.740549726688762,0.11130903816964677,0.14768351263019747,0.12858497409654324,0.06737140632716054,1.4674931377034766,0.29536702526039493
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_5,standardized_mean,fibrosis,37,0.20833395171637203,0.21902201392600987,-0.22094130740003748,0.6376092108327815,0.34150236701979675,0.07900593931517841,0.038853383249742524,1.1158256855975226,0.9699206215549264
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_5,standardized_mean,steatosis,37,0.1480678486125072,0.18376525729322535,-0.21210543729195097,0.5082411345169654,0.4203901749246757,0.06185323781259533,0.021700681747159445,1.0066072537427855,0.4203901749246757
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_5,standardized_mean,ballooning,37,0.1658602868255402,0.15365351951003295,-0.13529507751194694,0.46701565116302735,0.28039008557224654,0.06268545231182521,0.022532896246389322,1.2180417726237092,0.5241747620530561
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_5,standardized_mean,inflammation,37,-0.11452764189297439,0.18518480793311967,-0.4774831959258562,0.24842791213990745,0.5362784005970245,0.05243035055821155,0.012277794492775662,1.0682957214486233,0.7899023170485048
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_5,standardized_mean,fibrosis,37,0.2510988760385056,0.27682048860331326,-0.2914593118067688,0.7936570638837801,0.36436344821316835,0.16145719739786535,0.040121287779539716,1.570640008002039,0.9168764077109396
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_5,standardized_mean,steatosis,37,0.2184093202939115,0.20789008181392224,-0.18904775280446137,0.6258663933922843,0.29344234032480443,0.16145719739786535,0.032375726651170944,1.4692848130231047,0.35342063504488586
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_5,standardized_mean,ballooning,37,0.0638599723849317,0.2262203071425227,-0.37952368218600196,0.5072436269558653,0.777720332953286,0.16145719739786535,0.0018786331541357226,2.1702455077693954,0.9578427250416172
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_5,standardized_mean,inflammation,37,-0.31519646259769385,0.2180743886004279,-0.7426144102051246,0.112221485009737,0.14835619501148503,0.16145719739786535,0.06761836708782809,1.4674931377034766,0.3449267873069155
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,singscore,fibrosis,37,0.37403776762205254,0.20179478869092346,-0.021472750480028058,0.7695482857241331,0.06380283070550978,0.18246357357263865,0.1252390172981529,1.1158256855975226,0.38281698423305865
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,singscore,steatosis,37,0.21026720117752418,0.21682283335817676,-0.21469774323043211,0.6352321455854805,0.3321636282502344,0.10098632969524124,0.04376177342075549,1.0066072537427855,0.49824544237535157
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,singscore,ballooning,37,0.41403505110452105,0.2053794195672845,0.011498785586902538,0.8165713166221396,0.0438049955591347,0.1976372627759675,0.14041270650148174,1.2180417726237092,0.26282997335480823
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,singscore,inflammation,37,0.0433566787006317,0.176378117706608,-0.30233807966528636,0.38905143706654977,0.8058241646743541,0.05898414728456891,0.0017595910100831613,1.0682957214486233,0.8187960855471684
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,singscore,fibrosis,37,0.2890390871167499,0.2752817268236943,-0.2505031830596846,0.8285813572931844,0.2937293464663865,0.2732747754706337,0.05316165351085622,1.570640008002039,0.871215565671115
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,singscore,steatosis,37,0.13857280132317198,0.2231879125116776,-0.29886746898439265,0.5760130716307366,0.5346789049701778,0.2732747754706337,0.013032663533255051,1.4692848130231047,0.5795576269579878
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,singscore,ballooning,37,0.2937521393251462,0.28531077970345564,-0.2654467132946683,0.8529509919449607,0.30320413505161803,0.2732747754706337,0.039750867052934735,2.1702455077693954,0.8971328725910275
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,singscore,inflammation,37,-0.2264429562280835,0.24231019150016297,-0.7013622046554064,0.24847629219923947,0.3500373496942345,0.2732747754706337,0.034899535053632524,1.4674931377034766,0.42004481963308143
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,fibrosis,37,0.29150515908654084,0.17670537388611038,-0.054831009604920045,0.6378413277780017,0.09901090680302627,0.08872948873262232,0.07606786538642163,1.1158256855975226,0.5940654408181576
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,steatosis,37,0.3736026992293221,0.1619404639206861,0.0562052223050693,0.6910001761535749,0.02105273784617864,0.15081829304740013,0.13815666970119944,1.0066072537427855,0.06223235063340384
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,ballooning,37,0.5377123166405875,0.17794936154207291,0.1889379769462276,0.8864866563349474,0.00251346786312809,0.24948914029127245,0.23682751694507176,1.2180417726237092,0.01508080717876854
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,inflammation,37,0.19170353962720635,0.17921481109529944,-0.15955103561572984,0.5429581148701426,0.28476075751383345,0.047061745593076965,0.034400122246876275,1.0682957214486233,0.7899023170485048
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,fibrosis,37,0.09404310481025697,0.2575098716847669,-0.41066696935541686,0.5987531789759308,0.7149606699587367,0.285049377886055,0.005627807635225079,1.570640008002039,0.9168764077109396
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,steatosis,37,0.22102279997178265,0.21084659374447226,-0.19222893003033126,0.6342745299738966,0.2945171958707382,0.285049377886055,0.03315517639012877,1.4692848130231047,0.35342063504488586
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,ballooning,37,0.41898138045611993,0.2832472094146642,-0.13617294871809643,0.9741357096303362,0.13908488083408713,0.285049377886055,0.08086749239688806,2.1702455077693954,0.8345092850045228
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,endothelial,RAM2019_ENDO_6_SAENDO1,standardized_mean,inflammation,37,-0.10265106872467815,0.23177214337207064,-0.5569161223535903,0.35161398490423407,0.6578406065253204,0.285049377886055,0.0071718130427592675,1.4674931377034766,0.7894087278303845
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,singscore,fibrosis,18,0.031926820243268705,0.2860048904591012,-0.5286324644588929,0.5924861049454304,0.9111165226233899,0.031940941073666074,0.0009032590155662046,1.1214426373292743,0.9750391700000737
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,singscore,steatosis,18,-0.15413862035580433,0.32460152152602356,-0.7903459118737135,0.4820686711621049,0.634890404915339,0.05150454873806609,0.020466866679966222,1.1554577667052146,0.8752447849965482
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,singscore,ballooning,18,0.2969630789988114,0.2454477669272989,-0.1841057042644758,0.7780318622620986,0.22632379383521262,0.11510536109242298,0.0840676790343231,1.0435539835515637,0.8175677606879196
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,singscore,inflammation,18,-0.2513515520923052,0.2529484822258817,-0.7471214671991033,0.24441836301449288,0.3203754014320501,0.09219542496055322,0.06115774290245335,1.0298848765249997,0.41751401110998526
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,singscore,fibrosis,18,-0.32549518920475456,0.5483400813009656,-1.4002219998344123,0.7492316214249031,0.5527790503406032,0.39916790519111345,0.04305646589569534,2.323343875966578,0.8837606456026553
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,singscore,steatosis,18,-0.4249045583890968,0.6480718975077041,-1.6951021368967303,0.8452930201185366,0.5120531016027676,0.39916790519111345,0.08760201181578442,1.9712886126230542,0.916857208329474
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,singscore,ballooning,18,0.8698605249345426,0.5115896241756841,-0.1328367133141799,1.872557763183265,0.0890727880820015,0.39916790519111345,0.2780864310047442,2.5762855040656354,0.37118212762901737
GSE202379,non_end_stage_primary_exploratory,joint_histology_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,singscore,inflammation,18,-0.30688225733614766,0.4884678061600102,-1.2642615650170599,0.6504970503447647,0.5298370184661668,0.39916790519111345,0.057099765556581916,1.6151618824214482,0.6358044221594001
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,standardized_mean,fibrosis,18,0.1829493254882873,0.24288872668233033,-0.293103831059873,0.6590024820364475,0.4513160438404149,0.04107211212243744,0.029659416049978682,1.1214426373292743,0.9026320876808298
GSE202379,non_end_stage_primary_exploratory,minimal_age_sex,macrophage_monocyte,RAM2019_MAC_SIG_A_SAM,standardized_mean,steatosis,18,0.03810473585995808,0.35661310307804495,-0.6608441025880799,0.7370535743079961,0.9149065880448722,0.01266349164891789,0.0012507955764591294,1.1554577667052146,0.9496233664033582
