dataset_id,contrast,program_id,lineage,score_method,analysis_tier,cell_gate,coverage_tier,program_coverage,expected_direction,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,cohens_d,hedges_g,robust_se_g_hc3,robust_ci95_low,robust_ci95_high,conventional_se_g,conventional_ci95_low,conventional_ci95_high,permutation_p_two_sided,permutation_mode
GSE256398_human,alcohol_cirrhosis_vs_healthy,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,standardized_mean,post_lock_external,30,primary,0.9857142857142858,positive_case_higher,6,4,-0.07139300989319604,0.024123016430654905,0.09551602632385095,0.25952370615298687,0.36804355077892237,0.3324264329616073,0.6175100209080182,-0.8778932080181083,1.542746073941323,0.6508251493295955,-0.9431908597243996,1.6080437256476143,0.5904761904761905,exact_210_allocations
GSE256398_human,alcohol_cirrhosis_vs_healthy,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,singscore,post_lock_external,30,primary,1.0,positive_case_higher,6,4,0.4891362157621488,0.571074685177039,0.08193846941489019,0.07867155146053446,1.0415260395111767,0.940733196977837,0.590566294155012,-0.21677673956598653,2.0982431335216605,0.6870064416802623,-0.40579942871547714,2.2872658226711513,0.17142857142857143,exact_210_allocations
GSE256398_human,alcohol_cirrhosis_vs_healthy,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,standardized_mean,post_lock_external,30,primary,1.0,positive_case_higher,6,4,-0.2740525720779524,0.28814948144345376,0.5622020535214062,0.3551418985391373,1.583034994840099,1.4298380598555733,0.5816508621818126,0.2898023699792207,2.5698737497319257,0.7378644668940825,-0.016376295256828266,2.876052414967975,0.047619047619047616,exact_210_allocations
GSE256398_human,alcohol_cirrhosis_vs_healthy,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,singscore,post_lock_external,30,primary,0.8297872340425532,positive_case_higher,6,4,0.7468052160082136,0.7629413121932679,0.016136096185054294,0.046360421134888204,0.3480575842507002,0.3143745922264389,0.6769383964454176,-1.0124246648065796,1.6411738492594574,0.6502642756460737,-0.9601433880398655,1.5888925724927434,0.5714285714285714,exact_210_allocations
GSE256398_human,alcohol_cirrhosis_vs_healthy,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,standardized_mean,post_lock_external,30,primary,0.8297872340425532,positive_case_higher,6,4,-0.10826544981296816,0.16004982825869263,0.2683152780716608,0.16780950357510002,1.5989277863013358,1.4441928392399161,0.772943388372613,-0.07077620197040524,2.9591618804502375,0.7396096784613201,-0.005442130544271118,2.8938278090241036,0.009523809523809525,exact_210_allocations
GSE256398_human,alcohol_cirrhosis_vs_healthy,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,singscore,post_lock_external,30,primary,1.0,positive_case_higher,6,4,0.5271083471167146,0.5545375463014928,0.027429199184778152,0.07161963001741481,0.3829843742296428,0.3459213702719354,0.6388784763782072,-0.9062804434293505,1.5981231839732215,0.6512645517125453,-0.9305571510846533,1.6223998916285243,0.5761904761904761,exact_210_allocations
GSE256398_human,alcohol_cirrhosis_vs_healthy,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,standardized_mean,post_lock_external,30,primary,1.0,positive_case_higher,6,4,-0.11652720378807795,0.019902829161140584,0.13643003294921852,0.3569292392695072,0.38223271713025464,0.3452424541821655,0.6007878768059953,-0.8323017843575853,1.5227866927219162,0.6512420354040995,-0.9311919352098696,1.6216768435742006,0.5428571428571428,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_1,endothelial,singscore,post_lock_external,30,primary,0.9625,positive_case_higher,6,4,0.8470662236679103,0.7838691193266268,-0.06319710434128345,0.02720855539160257,-2.3226923822934054,-2.097915700135979,0.7262959444047528,-3.5214557511692943,-0.6743756491026636,0.8317119750679807,-3.728071171269221,-0.46776022900273695,0.009523809523809525,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_1,endothelial,standardized_mean,post_lock_external,30,primary,0.9625,positive_case_higher,6,4,0.5013351128391863,-0.18097478618982393,-0.6823098990290102,0.15506395589269184,-4.400183750640193,-3.974359516707271,0.7877502248045192,-5.518349957324128,-2.4303690760904133,1.1848575925693645,-6.296680398143225,-1.6520386352713166,0.004761904761904762,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_2,endothelial,singscore,post_lock_external,30,primary,0.9555555555555556,positive_case_higher,6,4,0.44458524226767615,0.6253600522648306,0.18077480999715445,0.05989937669835802,3.0179748097797803,2.725912731413995,0.6097069042528815,1.530887199078347,3.9209382637496426,0.9386581807942512,0.8861426970572623,4.5656827657707275,0.004761904761904762,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_2,endothelial,standardized_mean,post_lock_external,30,primary,0.9555555555555556,positive_case_higher,6,4,-0.22773569825040493,0.3046328223551243,0.5323685206055292,0.22644931687148187,2.350938956056412,2.1234287345025655,0.6480632092643777,0.8532248443443853,3.3936326246607456,0.8357487756937575,0.4853611341428008,3.76149633486233,0.014285714285714285,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_3,endothelial,singscore,post_lock_external,30,primary,0.9743589743589745,positive_case_higher,6,4,0.7008947785869236,0.7397732392683429,0.03887846068141931,0.027021465551840904,1.4387991134985134,1.2995604896115605,0.6981263376226178,-0.06876713212877039,2.6678881113518913,0.7226480874544895,-0.11682976179923887,2.71595074102236,0.0380952380952381,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_3,endothelial,standardized_mean,post_lock_external,30,primary,0.9743589743589745,positive_case_higher,6,4,0.1825094426612972,0.2345751586323116,0.05206571597101439,0.19103560986863816,0.27254455861300597,0.24616927874723118,0.5925761146114515,-0.9152799058912138,1.407618463385676,0.6484243392864737,-1.0247424262542573,1.5170809837487196,0.6714285714285714,exact_210_allocations
GSE256398_human,mash_cirrhosis_vs_healthy,RAM2019_ENDO_4,endothelial,singscore,post_lock_external,30,primary,0.9659090909090908,positive_case_higher,6,4,0.6745242483015773,0.6939990850102775,0.019474836708700205,0.04208651970227586,0.46273336085918004,0.4179527130340981,0.7355532281125897,-1.0237316140665778,1.859637040134774,0.6538994158603079,-0.8636901420521053,1.6995955681203014,0.5,exact_210_allocations
