dataset_id,contrast,program_id,lineage,score_method,analysis_tier,cell_gate,coverage_tier,program_coverage,expected_direction,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,cohens_d,hedges_g,robust_se_g_hc3,robust_ci95_low,robust_ci95_high,conventional_se_g,conventional_ci95_low,conventional_ci95_high,permutation_p_two_sided,permutation_mode,source_file,annotation_limitation,etiology_limitation,endpoint_limitation,uncertainty_status,permutation_status,assay,annotation_role,endpoint_family,expected_direction_observed,formal_primary_row,comparable_advanced_sensitivity_input
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,singscore,sensitivity,20,primary,0.845360824742268,positive_case_higher,3,5,0.5686101210372614,0.6100821358477342,0.0414720148104728,0.0237427314605491,1.7467246714803035,1.518891018678525,0.819087687641891,-0.0865208490995814,3.124302886456632,0.8518132584190762,-0.1506629678228643,3.188445005179914,0.0535714285714285,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MAC_SIG_B_SAM,macrophage_monocyte,standardized_mean,sensitivity,20,primary,0.845360824742268,positive_case_higher,3,5,0.102892293833915,0.1383531249185784,0.0354608310846634,0.1437372961092956,0.2467058449304594,0.2145268216786603,0.7395570641852064,-1.235005024124344,1.6640586674816649,0.7329177851357516,-1.221992037187413,1.6510456805447336,0.6071428571428571,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,singscore,sensitivity,20,primary,0.9427710843373494,positive_case_higher,3,5,0.7693657744988234,0.8130612323281714,0.043695457829348,0.0147374917300288,2.964918225556312,2.578189761353315,0.8671387585985199,0.8785977945002161,4.277781728206414,1.0427153033285683,0.5344677668293207,4.62191175587731,0.0178571428571428,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MAC_SIG_C_KC,macrophage_monocyte,standardized_mean,sensitivity,20,primary,0.9427710843373494,positive_case_higher,3,5,0.3807592890089296,0.5234654973454058,0.1427062083364762,0.1119266520333286,1.274997560848888,1.108693531172946,0.7953860571798516,-0.450263140899563,2.667650203245455,0.7973498472055588,-0.4541121693499492,2.671499231695841,0.1607142857142857,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,singscore,sensitivity,20,evaluable_flagged,0.7909090909090909,positive_case_higher,3,5,0.2490025903725557,0.227014757558632,-0.0219878328139237,0.0285299389673953,-0.7706933000821333,-0.670168087027942,0.7036383873280196,-2.0492993261908605,0.7089631521349765,0.7554868885289964,-2.150922388544775,0.810586214488891,0.3571428571428571,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,False,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MAC_SIG_D_TMO,macrophage_monocyte,standardized_mean,sensitivity,20,evaluable_flagged,0.7909090909090909,positive_case_higher,3,5,-0.0136452802761717,-0.172770489641551,-0.1591252093653792,0.1772563655980554,-0.8977122419750486,-0.7806193408478683,0.6752588767190238,-2.104126739217155,0.5428880575214183,0.7642734324891932,-2.278595268526688,0.7173565868309504,0.2321428571428571,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,False,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,singscore,sensitivity,20,primary,0.9368029739776952,positive_case_higher,3,5,0.5488554926710063,0.57867699270215,0.0298215000311437,0.0248504593839981,1.2000381791874046,1.0435114601629605,0.898165620515775,-0.7168931560479583,2.80391607637388,0.7899850297891428,-0.5048591982237594,2.5918821185496803,0.1428571428571428,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MAC_SIG_E_TMO,macrophage_monocyte,standardized_mean,sensitivity,20,primary,0.9368029739776952,positive_case_higher,3,5,0.0429756035674632,0.0833987002447454,0.0404230966772822,0.1791307540029185,0.2256625162010069,0.1962282749573973,0.6123534678785686,-1.003984522084597,1.3964410719993918,0.7324903603400272,-1.239452831309056,1.6319093812238508,0.6964285714285714,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,singscore,sensitivity,20,primary,0.9384615384615383,positive_case_higher,3,5,0.4345173188152071,0.4429709330335635,0.0084536142183563,0.0557968544524026,0.1515070034201957,0.1317452203653875,0.7779025680086061,-1.3929438129314804,1.6564342536622554,0.7312863553976379,-1.3015760362139828,1.5650664769447578,0.8214285714285714,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MAC_SIG_F_CDC1,macrophage_monocyte,standardized_mean,sensitivity,20,primary,0.9384615384615383,positive_case_higher,3,5,0.0640776159913495,0.0041717607214023,-0.0599058552699472,0.3270848957538255,-0.1831507845444331,-0.1592615517777679,0.7369643266671398,-1.6037116320453622,1.285188528489826,0.7317424547996528,-1.5934767631850877,1.2749536596295514,0.7857142857142857,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,False,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.8,positive_case_higher,3,5,0.2370812402009407,0.2872860205420279,0.0502047803410872,0.1073147368420151,0.4678274561209325,0.4068064835834196,0.5911605719807919,-0.7518682374989325,1.5654812046657716,0.7396785064633096,-1.0429633890846672,1.8565763562515063,0.5714285714285714,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.8,positive_case_higher,3,5,0.2080825543264944,0.2291025594510051,0.0210200051245106,0.4889093311599142,0.0429936673015459,0.0373857976535181,0.6094378661864585,-1.1571124200719405,1.2318840153789767,0.7303764838461845,-1.3941521106850034,1.4689237059920397,0.9642857142857144,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,evaluable_flagged,0.795045045045045,positive_case_higher,3,5,0.2767938093097464,0.3621175032394937,0.0853236939297473,0.0464262374880483,1.837833486974094,1.5981160756296469,0.7473339484304932,0.1333415367058803,3.0628906145534134,0.8638081862304995,-0.094947969382132,3.291180120641425,0.0714285714285714,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,evaluable_flagged,0.795045045045045,positive_case_higher,3,5,-0.2028161659420176,0.1163965527842867,0.3192127187263044,0.2371085539440169,1.346272470632472,1.170671713593454,0.7556805975015326,-0.3104622575095499,2.6518056846964577,0.804698300659313,-0.4065369556987996,2.7478803828857075,0.1607142857142857,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.8785714285714286,positive_case_higher,3,5,0.5328546611090829,0.6416341426856165,0.1087794815765336,0.0631018404873832,1.72387177198553,1.4990189321613303,0.7149020195179404,0.0978109739061674,2.9002268904164934,0.848874635374098,-0.1647753531719016,3.1628132174945627,0.0892857142857142,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.8785714285714286,positive_case_higher,3,5,-0.1349149124275197,0.1570571522732599,0.2919720647007797,0.3183648788052898,0.9170988514701968,0.7974772621479973,0.7009125478957516,-0.5763113317276758,2.1712658560236706,0.7657224248840147,-0.7033386906246715,2.2982932149206663,0.2321428571428571,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,1.0,positive_case_higher,3,5,0.4382360502738283,0.5014252659458357,0.0631892156720073,0.0749000985121619,0.8436466296736178,0.7336057649335807,0.617630859944046,-0.4769507205567495,1.9441622504239109,0.7603824376776785,-0.7567438129146692,2.2239553427818306,0.2678571428571428,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,1.0,positive_case_higher,3,5,0.2484353787083832,0.3715743901884686,0.1231390114800854,0.3877368649613463,0.3175839663643054,0.2761599707515699,0.6885382028708509,-1.0733749068752978,1.6256948483784377,0.7346350754765654,-1.163724777182498,1.7160447186856382,0.6964285714285714,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.8297872340425532,positive_case_higher,3,5,0.6811775257864053,0.7073885710249346,0.0262110452385292,0.0595644232307726,0.4400453125681891,0.3826480978853818,0.7474872221689921,-1.082426857565843,1.8477230533366065,0.7386033874152454,-1.065014541448499,1.8303107372192629,0.5535714285714286,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.8297872340425532,positive_case_higher,3,5,0.1448978935733816,0.1371987985447394,-0.0076990950286422,0.3717422649764621,-0.0207108412306298,-0.0180094271570694,0.7065979130637571,-1.4029413367620334,1.3669224824478945,0.730315248110164,-1.449427313452991,1.413408459138852,0.9821428571428572,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,False,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.9491525423728814,positive_case_higher,3,5,0.3628909177208911,0.4540454289468744,0.0911545112259832,0.0704100127830796,1.2946242675287332,1.125760232633681,0.6035423362826701,-0.0571827464803522,2.3087032117477144,0.7993401498204337,-0.4409464610143689,2.692466926281731,0.125,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE202379,end_stage_vs_healthy_separate_stratum,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.9491525423728814,positive_case_higher,3,5,-0.0169762011343497,0.323479958851955,0.3404561599863048,0.313839715050608,1.0848090399629784,0.9433122086634594,0.6602441695549435,-0.3507663636642296,2.2373907809911486,0.7794141989882281,-0.5843396213534676,2.4709640386803864,0.1964285714285714,exact_56_allocations,results/sensitivity/gse202379_sensitivity_effects.csv,,,,,,snRNA-seq,author labels,unmapped,True,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_1,endothelial,singscore,sensitivity,20,primary,0.9625,positive_case_higher,3,21,0.892445399513027,0.8851034954733082,-0.0073419040397187,0.0348381069941832,-0.2107434838794377,-0.2034764671939399,1.6191932925319716,-3.377095320556604,2.9701423861687246,0.6179752024041993,-1.4147078639061708,1.0077549295182908,0.7218379446640316,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,False,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_1,endothelial,standardized_mean,sensitivity,20,primary,0.9625,positive_case_higher,3,21,-0.665756010556989,0.0951080015081413,0.7608640120651303,0.5908415421293483,1.2877632289074223,1.2433576003244078,1.266353399648968,-1.2386950629875697,3.725410263636385,0.6450483224356358,-0.0209371116494383,2.507652312298254,0.0469367588932806,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,True,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_2,endothelial,singscore,sensitivity,20,primary,0.9555555555555556,positive_case_higher,3,21,0.6493007810572696,0.6583162766590023,0.0090154956017326,0.0889267848317214,0.1013811037787199,0.0978852036484193,0.4521745370861374,-0.7883768890404099,0.9841472963372486,0.6173897817534658,-1.1121987685883736,1.307969175885212,0.866106719367589,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,True,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_2,endothelial,standardized_mean,sensitivity,20,primary,0.9555555555555556,positive_case_higher,3,21,-0.2801601217121945,0.0400228745303134,0.320182996242508,0.4678093644507931,0.6844304979196002,0.6608294462672002,0.2849267456176496,0.102373024856607,1.2192858676777931,0.625201791405248,-0.5645660648870858,1.8862249574214864,0.2297430830039525,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,True,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_3,endothelial,singscore,sensitivity,20,primary,0.9743589743589745,positive_case_higher,3,21,0.8627203296663293,0.9100584957113124,0.0473381660449829,0.0413221789670541,1.1455873632105744,1.1060843506860718,0.900464540537384,-0.6588261487672009,2.8709948501393443,0.6393414110120982,-0.1470248148976405,2.359193516269784,0.0800395256916996,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,True,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_3,endothelial,standardized_mean,sensitivity,20,primary,0.9743589743589745,positive_case_higher,3,21,-0.7136547680308157,0.1019506811472595,0.8156054491780753,0.4179304749977601,1.951533802799249,1.884239533737206,0.7428678294615259,0.4282185879926152,3.3402604794817967,0.6794426757277374,0.5525318893108406,3.215947178163572,0.0098814229249011,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,True,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_4,endothelial,singscore,sensitivity,20,primary,0.9659090909090908,positive_case_higher,3,21,0.7266168315755138,0.7765905807794469,0.049973749203933,0.0504304845149471,0.9909432694250891,0.9567728118587068,1.049202573579445,-1.0996642323570054,3.013209856074419,0.633843237276608,-0.2855599332034446,2.199105556920858,0.1146245059288537,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,True,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_4,endothelial,standardized_mean,sensitivity,20,primary,0.9659090909090908,positive_case_higher,3,21,-0.5820465544817474,0.0831495077831072,0.6651960622648546,0.3495669456449797,1.9029146506901944,1.8372969041146705,1.0284304049414252,-0.1784266895705231,3.853020497799864,0.6765145411958353,0.5113284033708332,3.163265404858508,0.0093873517786561,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,True,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_5,endothelial,singscore,sensitivity,20,primary,0.94,positive_case_higher,3,21,0.9408486166646708,0.9289246223602656,-0.0119239943044053,0.0867118351419317,-0.1375128814294834,-0.132771057931915,0.4911804754395115,-1.0954847897933575,0.8299426739295275,0.6175378699416137,-1.343145283017478,1.077603167153648,0.7974308300395256,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,False,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_5,endothelial,standardized_mean,sensitivity,20,primary,0.94,positive_case_higher,3,21,-0.0546741752348251,0.007810596462118,0.0624847716969432,0.8322762783068638,0.0750769586080943,0.0724880979664359,0.8253611534983739,-1.5452197628903768,1.6901959588232487,0.6173101343411289,-1.1374397653421766,1.2824159612750483,0.8868577075098815,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,True,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_6_SAENDO1,endothelial,singscore,sensitivity,20,primary,1.0,positive_case_higher,3,21,0.8793426365157586,0.8301540515191325,-0.0491885849966261,0.0980790726547723,-0.5015196786144647,-0.4842258965932762,0.3361497409521766,-1.1430793888595423,0.1746275956729898,0.6215153673379196,-1.7023960165755985,0.7339442233890461,0.2677865612648221,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,False,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_6_SAENDO1,endothelial,standardized_mean,sensitivity,20,primary,1.0,positive_case_higher,3,21,-0.2968469329773834,0.0424067047110544,0.3392536376884379,0.507462126219054,0.6685299654106478,0.6454772079826945,0.6454611763065424,-0.6196266975781286,1.9105811135435176,0.6248371712972671,-0.5792036477599491,1.870158063725338,0.2722332015810276,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,True,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_7_SAENDO2,endothelial,singscore,sensitivity,20,primary,1.0,positive_case_higher,3,21,0.9609198679702624,0.8542162884813348,-0.1067035794889276,0.0229095858486428,-4.657595305034675,-4.496988570378306,0.4506389789730343,-5.380240969165453,-3.613736171591159,0.9168227121673312,-6.293961086226275,-2.7000160545303373,0.000494071146245,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,False,False,False
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_7_SAENDO2,endothelial,standardized_mean,sensitivity,20,primary,1.0,positive_case_higher,3,21,0.9328369034831028,-0.1332624147833003,-1.0660993182664031,0.6774891085923036,-1.5736036266052442,-1.5193414325843737,0.6070036839920284,-2.7090686532087496,-0.329614211959998,0.658343360790627,-2.8096944197340026,-0.2289884454347446,0.050395256916996,exact_2024_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,all_fibrosis_vs_f0_sensitivity,False,False,False
GSE290642_human,f4_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_1,endothelial,singscore,sensitivity,20,primary,0.9625,positive_case_higher,3,3,0.892445399513027,0.8687994531952402,-0.0236459463177868,0.0611441055901594,-0.3867248705260708,-0.3093798964208567,0.8000000000000002,-1.877379896420857,1.2586201035791436,0.8237907238524473,-1.924009715171653,1.30524992232994,0.7,exact_20_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,advanced_f3f4_vs_f0_reconstructed_sensitivity,False,False,True
GSE290642_human,f4_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_1,endothelial,standardized_mean,sensitivity,20,primary,0.9625,positive_case_higher,3,3,-0.665756010556989,-0.130257202305491,0.535498808251498,0.8216271232541246,0.6517540537496,0.5214032429996801,0.8000000000000002,-1.0465967570003205,2.0894032429996803,0.8370479881064106,-1.1192108136888843,2.162017299688245,0.6,exact_20_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,advanced_f3f4_vs_f0_reconstructed_sensitivity,True,False,True
GSE290642_human,f4_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_2,endothelial,singscore,sensitivity,20,primary,0.9555555555555556,positive_case_higher,3,3,0.6493007810572696,0.746898259478623,0.0975974784213533,0.060661688585602,1.608881663154328,1.2871053305234623,0.7999999999999997,-0.2808946694765368,2.855105330523462,0.934744180591356,-0.5449932634355952,3.1192039244825205,0.2,exact_20_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,advanced_f3f4_vs_f0_reconstructed_sensitivity,True,False,True
GSE290642_human,f4_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_2,endothelial,standardized_mean,sensitivity,20,primary,0.9555555555555556,positive_case_higher,3,3,-0.2801601217121945,0.5180138586336877,0.7981739803458823,0.2788232472018238,2.8626521940192844,2.290121755215428,0.7999999999999996,0.7221217552154284,3.8581217552154254,1.149890809329538,0.0363357689295327,4.5439077415013225,0.1,exact_20_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,advanced_f3f4_vs_f0_reconstructed_sensitivity,True,False,True
GSE290642_human,f4_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_3,endothelial,singscore,sensitivity,20,primary,0.9743589743589745,positive_case_higher,3,3,0.8627203296663293,0.909828347324252,0.0471080176579228,0.0414760277569781,1.1357890378014102,0.908631230241128,0.8000000000000002,-0.6593687697588722,2.4766312302411286,0.8774212248047427,-0.8111143703761676,2.628376830858424,0.3,exact_20_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,advanced_f3f4_vs_f0_reconstructed_sensitivity,True,False,True
GSE290642_human,f4_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_3,endothelial,standardized_mean,sensitivity,20,primary,0.9743589743589745,positive_case_higher,3,3,-0.7136547680308157,0.2132190440267127,0.9268738120575284,0.3879793121394012,2.3889774095081187,1.911181927606495,0.8,0.3431819276064949,3.479181927606496,1.059831926164652,-0.1660886476762229,3.9884525028892126,0.1,exact_20_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,advanced_f3f4_vs_f0_reconstructed_sensitivity,True,False,True
GSE290642_human,f4_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_4,endothelial,singscore,sensitivity,20,primary,0.9659090909090908,positive_case_higher,3,3,0.7266168315755138,0.8095938893117322,0.0829770577362183,0.0575835582688163,1.4409852435456996,1.1527881948365597,0.8000000000000003,-0.4152118051634408,2.72078819483656,0.9125687614837488,-0.635846577671588,2.941422967344708,0.2,exact_20_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,advanced_f3f4_vs_f0_reconstructed_sensitivity,True,False,True
GSE290642_human,f4_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_4,endothelial,standardized_mean,sensitivity,20,primary,0.9659090909090908,positive_case_higher,3,3,-0.5820465544817474,0.2278530043768278,0.8098995588585751,0.3709369833252407,2.183388541089332,1.7467108328714656,0.8000000000000003,0.178710832871465,3.314710832871466,1.023738984495307,-0.2598175767393365,3.753239242482268,0.1,exact_20_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,advanced_f3f4_vs_f0_reconstructed_sensitivity,True,False,True
GSE290642_human,f4_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_5,endothelial,singscore,sensitivity,20,primary,0.94,positive_case_higher,3,3,0.9408486166646708,0.9584770388516908,0.0176284221870197,0.0426192848153736,0.4136254811263477,0.3309003849010782,0.8000000000000002,-1.2370996150989222,1.8989003849010784,0.8248354682951181,-1.285777132957353,1.9475779027595097,0.9,exact_20_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,advanced_f3f4_vs_f0_reconstructed_sensitivity,True,False,True
GSE290642_human,f4_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_5,endothelial,standardized_mean,sensitivity,20,primary,0.94,positive_case_higher,3,3,-0.0546741752348251,0.2436600716772166,0.2983342469120418,0.8054883793762811,0.3703768478237425,0.296301478258994,0.8000000000000002,-1.2716985217410062,1.8643014782589944,0.8231895209603769,-1.3171499828233446,1.9097529393413328,0.7,exact_20_allocations,results/sensitivity/gse290642_sensitivity_effects.csv,reconstructed broad lineage; no author processed labels,unresolved,,,,scRNA-seq,reconstructed broad labels; sensitivity only,advanced_f3f4_vs_f0_reconstructed_sensitivity,True,False,True
