dataset_id,contrast,program_id,lineage,score_method,analysis_tier,cell_gate,coverage_tier,program_coverage,expected_direction,endpoint_limitation,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,cohens_d,hedges_g,robust_se_g_hc3,robust_ci95_low,robust_ci95_high,conventional_se_g,conventional_ci95_low,conventional_ci95_high,permutation_p_two_sided,permutation_mode
GSE244832,mash_f2f4_group_vs_normal_sensitivity,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,singscore,sensitivity,30,primary,0.8,positive_case_higher,MASH group spans F2-F4; donor-level stage unavailable,5,9,0.097529048389469,0.20247054305371703,0.10494149466424803,0.10107921883836632,1.0382103845901085,0.9719416366375484,0.6597903936870657,-0.3212475349891004,2.265130808264197,0.592007080887282,-0.18839224190152448,2.1322755151766213,0.08941058941058941,exact_2002_allocations
GSE244832,mash_f2f4_group_vs_normal_sensitivity,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,30,primary,0.8,positive_case_higher,MASH group spans F2-F4; donor-level stage unavailable,5,9,-0.00420837666947399,0.22758205767328693,0.23179043434276092,0.40806120649652033,0.5680285963295496,0.5317714518829826,0.6771887962639404,-0.7955185887943406,1.8590614925603057,0.5682373163162994,-0.5819736880969641,1.6455165918629293,0.33616383616383616,exact_2002_allocations
GSE244832,mash_f2f4_group_vs_normal_sensitivity,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,singscore,sensitivity,30,primary,0.954954954954955,positive_case_higher,MASH group spans F2-F4; donor-level stage unavailable,5,9,0.26556850403910015,0.3241903654920486,0.058621861452948454,0.03344309027522705,1.752884107614079,1.6409978879791378,0.4373461286665104,0.7837994757927774,2.4981963001654983,0.6506260041624866,0.365770919820664,2.9162248561376116,0.012487512487512488,exact_2002_allocations
GSE244832,mash_f2f4_group_vs_normal_sensitivity,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,30,primary,0.954954954954955,positive_case_higher,MASH group spans F2-F4; donor-level stage unavailable,5,9,-0.12440084902370652,0.1314892271277605,0.255890076151467,0.2243586209924855,1.1405404214890305,1.0677399690535605,0.5659301414131318,-0.041483108116177725,2.1769630462232987,0.5988438620994752,-0.10599400066141085,2.241473938768532,0.06793206793206794,exact_2002_allocations
GSE244832,mash_f2f4_group_vs_normal_sensitivity,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,singscore,sensitivity,30,primary,0.9714285714285714,positive_case_higher,MASH group spans F2-F4; donor-level stage unavailable,5,9,0.5421279190067987,0.6172467730810918,0.07511885407429308,0.0551692587823753,1.3616070930119328,1.274696001968618,0.5409197549332024,0.21449328229954134,2.3348987216376944,0.6154780176179272,0.06835908743748065,2.481032916499755,0.03396603396603397,exact_2002_allocations
GSE244832,mash_f2f4_group_vs_normal_sensitivity,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,30,primary,0.9714285714285714,positive_case_higher,MASH group spans F2-F4; donor-level stage unavailable,5,9,-0.1943707263798555,0.1534799530669701,0.3478506794468256,0.33619009027795577,1.0346845118463457,0.9686408196008343,0.5904480515105622,-0.18863736135986775,2.1259190005615363,0.5917816216048944,-0.19125115874475873,2.128532797946427,0.08841158841158842,exact_2002_allocations
GSE244832,mash_f2f4_group_vs_normal_sensitivity,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,singscore,sensitivity,30,primary,1.0,positive_case_higher,MASH group spans F2-F4; donor-level stage unavailable,5,9,0.4751704252771292,0.46330458161718735,-0.011865843659941866,0.05176381333713889,-0.2292304777211709,-0.21459874510067062,0.5544428965928498,-1.3013068224226563,0.8721093322213151,0.5594908134509988,-1.3112007394646283,0.8820032492632872,0.6883116883116883,exact_2002_allocations
GSE244832,mash_f2f4_group_vs_normal_sensitivity,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,30,primary,1.0,positive_case_higher,MASH group spans F2-F4; donor-level stage unavailable,5,9,0.19982754594679158,0.0654529047234089,-0.1343746412233827,0.34027612180495986,-0.39489882660765663,-0.36969251852631685,0.5066075494027037,-1.3626433153556161,0.6232582783029823,0.5628550444282923,-1.4728884056057696,0.7335033685531358,0.49600399600399603,exact_2002_allocations
GSE244832,mash_f2f4_group_vs_normal_sensitivity,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,singscore,sensitivity,30,primary,0.8085106382978723,positive_case_higher,MASH group spans F2-F4; donor-level stage unavailable,5,9,0.6677752200248801,0.715198736108366,0.04742351608348594,0.046105403158925036,1.0285891204555218,0.9629344957455949,0.6064230538168154,-0.22565468973536318,2.151523681226553,0.5913934642634113,-0.1961966942106913,2.122065685701881,0.08491508491508491,exact_2002_allocations
GSE244832,mash_f2f4_group_vs_normal_sensitivity,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,30,primary,0.8085106382978723,positive_case_higher,MASH group spans F2-F4; donor-level stage unavailable,5,9,-0.1705631883096293,0.15482608039088303,0.3253892687005123,0.32382946889783726,1.0048167321151589,0.9406794938950424,0.5547925778730507,-0.1467139587361369,2.0280729465262217,0.5898991642963687,-0.2155228681258402,2.096881855915925,0.0984015984015984,exact_2002_allocations
