dataset_id,contrast,program_id,lineage,score_method,analysis_tier,cell_gate,coverage_tier,program_coverage,expected_direction,endpoint_limitation,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,cohens_d,hedges_g,robust_se_g_hc3,robust_ci95_low,robust_ci95_high,conventional_se_g,conventional_ci95_low,conventional_ci95_high,permutation_p_two_sided,permutation_mode
GSE210077_Watson6,mixed_f2f4_fibrosis_vs_healthy_sensitivity,RAM2019_ENDO_1,endothelial,singscore,sensitivity,30,primary,0.9,positive_case_higher,"case donors are one each F2, F3, F4; not a cirrhosis cohort",3,3,0.8056430308437866,-0.03611034570233914,-0.8417533765461258,0.02039905386209672,-41.26433423023503,-33.01146738418802,0.7999999999999998,-34.57946738418802,-31.443467384188025,11.699841410199983,-55.94315654817999,-10.079778220196054,0.1,exact_20_allocations
GSE210077_Watson6,mixed_f2f4_fibrosis_vs_healthy_sensitivity,RAM2019_ENDO_1,endothelial,standardized_mean,sensitivity,30,primary,0.9,positive_case_higher,"case donors are one each F2, F3, F4; not a cirrhosis cohort",3,3,0.7323273971619533,-0.7323273971619529,-1.464654794323906,0.08924719173827009,-16.411214356404756,-13.128971485123806,0.7999999999999999,-14.696971485123806,-11.560971485123806,4.713056672565684,-22.366562563352545,-3.891380406895065,0.1,exact_20_allocations
GSE210077_Watson6,mixed_f2f4_fibrosis_vs_healthy_sensitivity,RAM2019_ENDO_2,endothelial,singscore,sensitivity,30,primary,0.8222222222222222,positive_case_higher,"case donors are one each F2, F3, F4; not a cirrhosis cohort",3,3,0.35332604509852045,0.026925034236642425,-0.326401010861878,0.036627010695419966,-8.91148375651341,-7.129187005210729,0.7999999999999997,-8.697187005210727,-5.561187005210729,2.649496194765121,-12.322199546950365,-1.936174463471092,0.1,exact_20_allocations
GSE210077_Watson6,mixed_f2f4_fibrosis_vs_healthy_sensitivity,RAM2019_ENDO_2,endothelial,standardized_mean,sensitivity,30,primary,0.8222222222222222,positive_case_higher,"case donors are one each F2, F3, F4; not a cirrhosis cohort",3,3,0.2913901774967534,-0.2913901774967533,-0.5827803549935067,0.12085314047771127,-4.822219370467976,-3.857775496374381,0.8,-5.425775496374381,-2.289775496374381,1.5896448154289031,-6.973479334615031,-0.7420716581337308,0.1,exact_20_allocations
GSE210077_Watson6,mixed_f2f4_fibrosis_vs_healthy_sensitivity,RAM2019_ENDO_3,endothelial,singscore,sensitivity,30,primary,0.8974358974358975,positive_case_higher,"case donors are one each F2, F3, F4; not a cirrhosis cohort",3,3,0.6228408961163178,0.03191735874413441,-0.5909235373721834,0.03064797947984819,-19.280994943263075,-15.42479595461046,0.7999999999999996,-16.992795954610457,-13.85679595461046,5.514273111375385,-26.23277125290621,-4.616820656314706,0.1,exact_20_allocations
GSE210077_Watson6,mixed_f2f4_fibrosis_vs_healthy_sensitivity,RAM2019_ENDO_3,endothelial,standardized_mean,sensitivity,30,primary,0.8974358974358975,positive_case_higher,"case donors are one each F2, F3, F4; not a cirrhosis cohort",3,3,0.5725595308711962,-0.5725595308711963,-1.1451190617423923,0.10468997113885448,-10.938192543998081,-8.750554035198466,0.7999999999999997,-10.318554035198465,-7.182554035198466,3.199717355803897,-15.022000052574104,-2.4791080178228277,0.1,exact_20_allocations
GSE210077_Watson6,mixed_f2f4_fibrosis_vs_healthy_sensitivity,RAM2019_ENDO_4,endothelial,singscore,sensitivity,30,primary,0.8522727272727273,positive_case_higher,"case donors are one each F2, F3, F4; not a cirrhosis cohort",3,3,0.6030121298811507,0.004462991395789355,-0.5985491384853614,0.02474834473202003,-24.1854210843824,-19.34833686750592,0.8000000000000004,-20.916336867505922,-17.78033686750592,6.889225944108508,-32.8512197179586,-5.845454017053244,0.1,exact_20_allocations
GSE210077_Watson6,mixed_f2f4_fibrosis_vs_healthy_sensitivity,RAM2019_ENDO_4,endothelial,standardized_mean,sensitivity,30,primary,0.8522727272727273,positive_case_higher,"case donors are one each F2, F3, F4; not a cirrhosis cohort",3,3,0.5055654676274223,-0.5055654676274224,-1.0111309352548448,0.09312395648197606,-10.85790352400402,-8.686322819203216,0.7999999999999999,-10.254322819203216,-7.118322819203216,3.1777652810730026,-14.914742770106301,-2.457902868300131,0.1,exact_20_allocations
GSE210077_Watson6,mixed_f2f4_fibrosis_vs_healthy_sensitivity,RAM2019_ENDO_5,endothelial,singscore,sensitivity,30,primary,0.9,positive_case_higher,"case donors are one each F2, F3, F4; not a cirrhosis cohort",3,3,0.6353304584518459,0.014746947805026537,-0.6205835106468194,0.0459572385416187,-13.50349869444008,-10.802798955552063,0.8,-12.370798955552063,-9.234798955552064,3.9056657340236196,-18.45790379423836,-3.147694116865769,0.1,exact_20_allocations
GSE210077_Watson6,mixed_f2f4_fibrosis_vs_healthy_sensitivity,RAM2019_ENDO_5,endothelial,standardized_mean,sensitivity,30,primary,0.9,positive_case_higher,"case donors are one each F2, F3, F4; not a cirrhosis cohort",3,3,0.46851880894133796,-0.46851880894133807,-0.937037617882676,0.20286294672934355,-4.619067370311131,-3.6952538962489054,0.8000000000000002,-5.263253896248906,-2.127253896248905,1.5406262805705042,-6.714881406167094,-0.675626386330717,0.1,exact_20_allocations
