dataset_id,contrast,program_id,lineage,score_method,analysis_tier,cell_gate,coverage_tier,program_coverage,expected_direction,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,cohens_d,hedges_g,robust_se_g_hc3,robust_ci95_low,robust_ci95_high,conventional_se_g,conventional_ci95_low,conventional_ci95_high,permutation_p_two_sided,permutation_mode
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_ENDO_5,endothelial,singscore,sensitivity,20,primary,0.96,positive_case_higher,5,20,0.4749740993516827,0.5008882320270863,0.0259141326754036,0.08313029672965856,0.31172910112033997,0.30145231756692215,0.47310818653429665,-0.6258397280402993,1.2287443631741435,0.5019716235650064,-0.6824120646204903,1.2853166997543346,0.540617353660832,exact_53130_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_ENDO_5,endothelial,standardized_mean,sensitivity,20,primary,0.96,positive_case_higher,5,20,-0.21359850527002627,0.026365062341896794,0.23996356761192306,0.40253834983717146,0.5961259783297402,0.576473473549639,0.5160545126821243,-0.43499337130732474,1.5879403184066025,0.5071729330682931,-0.41758547526421563,1.5705324223634936,0.24494635798983624,exact_53130_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_ENDO_6_SAENDO1,endothelial,singscore,sensitivity,20,primary,1.0,positive_case_higher,5,20,0.40916946711473834,0.5239982397183549,0.11482877260361657,0.11386767881055128,1.0084404442340862,0.9751951548637317,0.47915264382827943,0.03605597296030394,1.9143343367671593,0.5202634280503796,-0.04452116411501228,1.9949114738424756,0.0531150009410879,exact_53130_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_ENDO_6_SAENDO1,endothelial,standardized_mean,sensitivity,20,primary,1.0,positive_case_higher,5,20,-0.2851181931995055,0.20597755508686894,0.4910957482863744,0.6459431458968459,0.7602770482292572,0.7352129697162048,0.4424701466673373,-0.13202851775177638,1.6024544571841859,0.5116158993781353,-0.26755419306494044,1.7379801324973498,0.14161490683229813,exact_53130_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.8,positive_case_higher,3,17,0.21221162768374238,0.2044415500817804,-0.007770077601961994,0.11174052633134428,-0.06953679078726886,-0.06659861652865187,0.284795902996036,-0.6247985864008825,0.4916013533435788,0.6263226545689587,-1.2941910194838109,1.1609937864265072,0.9157894736842105,exact_1140_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.8,positive_case_higher,3,17,0.08185201636876138,-0.09817489912227796,-0.18002691549103933,0.5223801223377516,-0.344628188923775,-0.33006643446220707,0.2666413488565446,-0.8526834782210345,0.19255060929662038,0.6286358889157035,-1.562192776736986,0.902059907812572,0.5947368421052631,exact_1140_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,evaluable_flagged,0.795045045045045,positive_case_higher,3,17,0.24183236301298705,0.3086434263285915,0.06681106331560444,0.06249315411420583,1.0690941153891458,1.023921124598055,0.7896301458284536,-0.523753961225714,2.5715962104218244,0.6490604647450394,-0.24823738630222225,2.2960796354983324,0.10701754385964912,exact_1140_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,evaluable_flagged,0.795045045045045,positive_case_higher,3,17,-0.38132929373471974,0.014220170163451793,0.3955494638981715,0.2399941734720362,1.6481627790195517,1.5785220982159087,0.7284843845241407,0.15069270454859307,3.0063514918832244,0.6792434327449974,0.24720497003571373,2.9098392263961035,0.01929824561403509,exact_1140_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.8785714285714286,positive_case_higher,3,17,0.49970840268561995,0.5643416770512688,0.06463327436564886,0.0917991159570753,0.7040729498514015,0.6743233885900747,0.6859360802846894,-0.6701113287679167,2.018758105948066,0.6362293238557744,-0.572686086167243,1.9213328633473923,0.2710526315789474,exact_1140_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.8785714285714286,positive_case_higher,3,17,-0.20929498106271724,0.027469882371056024,0.23676486343377326,0.37346324200915626,0.63397099580678,0.6071834889417048,0.5811764626447341,-0.531922377841974,1.7462893557253838,0.6343482842884006,-0.6361391482635604,1.85050612614697,0.33245614035087717,exact_1140_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,1.0,positive_case_higher,3,17,0.38120261361817304,0.37289950513144704,-0.008303108486725996,0.146609927232111,-0.0566340127403557,-0.054241026286537854,0.6775446480775773,-1.3822285365185893,1.2737464839455137,0.626289539620191,-1.2817685239421122,1.1732864713690365,0.9307017543859649,exact_1140_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,1.0,positive_case_higher,3,17,0.04032336219617431,0.003145745010431274,-0.037177617185743035,0.5635835069765959,-0.0659664747557755,-0.06317915892102442,0.7467187869617744,-1.5267479813661022,1.4003896635240534,0.6263128137703479,-1.2907522739109063,1.1643939560688574,0.9289473684210526,exact_1140_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.8297872340425532,positive_case_higher,3,17,0.6563110368607198,0.6549148801978052,-0.0013961566629145938,0.06935438033627908,-0.02013076399998153,-0.01928016833801048,0.7674848684020049,-1.52355051040594,1.4849901737299191,0.6262325354343374,-1.2466959377893116,1.2081356011132909,0.9728070175438597,exact_1140_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.8297872340425532,positive_case_higher,3,17,0.13922733883737548,-0.04931793903297956,-0.18854527787035505,0.4604175983314914,-0.40950927712933827,-0.39220606823654935,0.540270583146474,-1.4511364112036385,0.6667242747305397,0.6296267116930189,-1.6262744231548663,0.8418622866817675,0.4850877192982456,exact_1140_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.9491525423728814,positive_case_higher,3,17,0.29624985310299884,0.3432166511038889,0.04696679800089004,0.09810584539898927,0.4787359795930561,0.4585076987651805,0.6838007300058382,-0.8817417320462623,1.7987571295766234,0.6308696900278586,-0.7779968936894225,1.6950122912197836,0.4517543859649123,exact_1140_allocations
GSE202379,advanced_f3f4_vs_f0_pooled_end_stage_sensitivity,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.9491525423728814,positive_case_higher,3,17,-0.2739148313466659,0.043065963890462945,0.31698079523712885,0.32705806506343943,0.9691881323141935,0.9282365210896502,0.6962224190149309,-0.4363594201796144,2.2928324623589145,0.6450510336810601,-0.33606350492522763,2.192536547104528,0.14210526315789473,exact_1140_allocations
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_ENDO_1,endothelial,singscore,sensitivity,20,primary,0.9625,positive_case_higher,5,35,0.7987728563931258,0.8063981597070574,0.007625303313931631,0.035107960298699864,0.21719585099946734,0.21288070164186204,0.6343872617086008,-1.0305183313069954,1.4562797345907197,0.47871465466007734,-0.7254000214918895,1.1511614247756137,0.6563343665633437,monte_carlo_10000
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_ENDO_1,endothelial,standardized_mean,sensitivity,20,primary,0.9625,positive_case_higher,5,35,-0.0437810173438297,0.09556138983784027,0.13934240718166996,0.3857332060780545,0.3612403728432795,0.354063411793413,0.5635938613470736,-0.7505805564468513,1.4587073800336772,0.4798134159150793,-0.5863708834001424,1.2944977069869685,0.45655434456554345,monte_carlo_10000
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_ENDO_2,endothelial,singscore,sensitivity,20,primary,0.9555555555555556,positive_case_higher,5,35,0.24515013388446755,0.3069564151191208,0.06180628123465326,0.05996179551799262,1.0307610154220144,1.0102823197513784,0.5535474386423398,-0.07467065998760769,2.0952352994903647,0.49193627819366686,0.04608721449179132,1.9744774250109653,0.0367963203679632,monte_carlo_10000
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_ENDO_2,endothelial,standardized_mean,sensitivity,20,primary,0.9555555555555556,positive_case_higher,5,35,-0.36350921187157625,-0.019908220376856037,0.34360099149472023,0.2996376710570747,1.1467216064073313,1.1239390579356625,0.4842450027247396,0.17481885259517294,2.073059263276152,0.4951696622767142,0.15340651987330267,2.0944715959980225,0.019198080191980802,monte_carlo_10000
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_ENDO_3,endothelial,singscore,sensitivity,20,primary,0.9487179487179488,positive_case_higher,5,35,0.5834955070381079,0.5969138929356738,0.013418385897565832,0.06654472079596008,0.20164463442125466,0.1976384496314284,0.29857494815639335,-0.38756844875510255,0.7828453480179594,0.47862865410353805,-0.7404737124115062,1.135750611674363,0.676032396760324,monte_carlo_10000
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_ENDO_3,endothelial,standardized_mean,sensitivity,20,primary,0.9487179487179488,positive_case_higher,5,35,-0.06899131409995993,0.025908107375716194,0.09489942147567612,0.39285550856603346,0.24156316866236552,0.23676390041079534,0.2648573131534979,-0.28235643337006056,0.7558842341916512,0.47886221669547496,-0.7018060443123356,1.1753338451339264,0.6097390260973903,monte_carlo_10000
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_ENDO_4,endothelial,singscore,sensitivity,20,primary,0.9659090909090908,positive_case_higher,5,35,0.5743822887810328,0.6175454377824529,0.04316314900142004,0.06587074458026043,0.6552703977534026,0.642251780579494,0.34663206621863724,-0.03714706920903499,1.3216506303680229,0.4837343213981217,-0.30586748936082464,1.5903710505198125,0.17968203179682032,monte_carlo_10000
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_ENDO_4,endothelial,standardized_mean,sensitivity,20,primary,0.9659090909090908,positive_case_higher,5,35,-0.23206228795004064,0.038464364788057384,0.270526652738098,0.36085569235100995,0.7496809901365018,0.7347866658291541,0.35542056427408775,0.03816235985194216,1.4314109718063661,0.48546423814992334,-0.21672324094469564,1.6862965726030037,0.11898810118988101,monte_carlo_10000
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_ENDO_5,endothelial,singscore,sensitivity,20,primary,0.96,positive_case_higher,5,35,0.4749740993516827,0.4963396547699152,0.021365555418232485,0.07423938055907207,0.2877927490414871,0.28207501230556353,0.4998920019530598,-0.6977133115224337,1.2618633361335607,0.47918509340002036,-0.6571277707584764,1.2212777953696035,0.5574442555744425,monte_carlo_10000
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_ENDO_5,endothelial,standardized_mean,sensitivity,20,primary,0.96,positive_case_higher,5,35,-0.21359850527002627,-0.009766258824851147,0.2038322464451751,0.35935050520014256,0.5672240430875405,0.5559546912381191,0.5536812034478249,-0.5292604675196176,1.641169849995856,0.48232597339048844,-0.38940421660723823,1.5013135990834765,0.24427557244275572,monte_carlo_10000
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_ENDO_6_SAENDO1,endothelial,singscore,sensitivity,20,primary,1.0,positive_case_higher,5,35,0.40916946711473834,0.4644439110257641,0.05527444391102576,0.06407014495270356,0.862717634739694,0.8455775492812895,0.77511040240622,-0.6736388394349017,2.3647939379974807,0.48783126347341393,-0.1105717271266018,1.8017268256891807,0.08089191080891911,monte_carlo_10000
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_ENDO_6_SAENDO1,endothelial,standardized_mean,sensitivity,20,primary,1.0,positive_case_higher,5,35,-0.2851181931995055,-0.12731585531370027,0.15780233788580522,0.3774479275452724,0.4180771077803252,0.40977094007608034,0.6741029651437443,-0.9114708716056585,1.731012751757819,0.48039650282974045,-0.5318062054702108,1.3513480856223716,0.39246075392460755,monte_carlo_10000
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.8,positive_case_higher,3,29,0.21221162768374238,0.1900013460776731,-0.022210281606069276,0.10476173682994502,-0.2120075733578398,-0.2066628446177262,0.23695532475608366,-0.6710952811396501,0.2577695919041978,0.6070650026780063,-1.3965102498666184,0.9831845606311661,0.7330645161290322,exact_4960_allocations
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.8,positive_case_higher,3,29,0.08185201636876138,-0.04796789125383891,-0.1298199076226003,0.4699648648304237,-0.27623321941192963,-0.2692693567376793,0.2118952273542914,-0.6845840023520904,0.1460452888767318,0.607473888378742,-1.4599181779600139,0.9213794644846551,0.6558467741935484,exact_4960_allocations
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,evaluable_flagged,0.795045045045045,positive_case_higher,3,29,0.24183236301298705,0.2972695574627636,0.05543719444977657,0.053412262290292965,1.0379113722702513,1.0117455393558752,0.9151912165825202,-0.7820292451458644,2.805520323857615,0.62038421634833,-0.20420752468685155,2.227698603398602,0.0969758064516129,exact_4960_allocations
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,evaluable_flagged,0.795045045045045,positive_case_higher,3,29,-0.38132929373471974,0.01937948680285253,0.40070878053757225,0.22685978898165957,1.7663279258801015,1.7217986504377458,0.7632890229265705,0.22575216550166766,3.2178451353738238,0.64593028661369,0.45577528867491335,2.9878220122005783,0.0064516129032258064,exact_4960_allocations
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.8785714285714286,positive_case_higher,3,29,0.49970840268561995,0.5376851094419198,0.03797670675629988,0.07575588612608838,0.5013037098277923,0.48866580117667147,0.8127471975156003,-1.1043187059539052,2.081650308307248,0.6097507657844176,-0.706445699760787,1.6837773021141298,0.42116935483870965,exact_4960_allocations
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.8785714285714286,positive_case_higher,3,29,-0.20929498106271724,-0.005427614419936151,0.2038673666427811,0.338276790156219,0.6026643641398911,0.5874711448758603,0.6205517598522551,-0.6288103044345597,1.8037525941862802,0.6112022014481396,-0.6104851699624934,1.785427459714214,0.33487903225806454,exact_4960_allocations
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,1.0,positive_case_higher,3,29,0.38120261361817304,0.3382319187191043,-0.04297069489906874,0.11601339560913053,-0.3703942520900306,-0.3610565818692735,0.8343274264552809,-1.996338337721624,1.274225173983077,0.6082670380207542,-1.5532599763899517,0.8311468126514048,0.5538306451612903,exact_4960_allocations
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,1.0,positive_case_higher,3,29,0.04032336219617431,-0.06823593232865068,-0.10855929452482499,0.46511596433838487,-0.233402641165516,-0.22751854096806604,0.8912614941200638,-1.974391069443391,1.519353987507259,0.607189292337044,-1.4176095539486722,0.9625724720125401,0.7040322580645161,exact_4960_allocations
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.8297872340425532,positive_case_higher,3,29,0.6563110368607198,0.6479941206922324,-0.008316916168487398,0.05703437760121871,-0.14582286189986726,-0.1421466552973496,0.9210985330586268,-1.947499780092258,1.6632064694975588,0.606756007920449,-1.3313884308214297,1.0470951202267305,0.8098790322580646,exact_4960_allocations
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.8297872340425532,positive_case_higher,3,29,0.13922733883737548,-0.038057793421924925,-0.1772851322593004,0.39871288468672517,-0.44464359961328076,-0.4334340971020216,0.5948379700539885,-1.599316518407839,0.7324483242037958,0.6090543302773027,-1.627180584445535,0.7603123902414917,0.4377016129032258,exact_4960_allocations
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.9491525423728814,positive_case_higher,3,29,0.29624985310299884,0.311639211860552,0.015389358757553151,0.06721175275507157,0.2289682700826742,0.22319596075285889,0.9672233626768066,-1.6725618300936822,2.1189537515994,0.6071625531126703,-0.9668426433479749,1.4132345648536926,0.708266129032258,exact_4960_allocations
GSE202379,all_f1f4_vs_f0_non_end_stage_sensitivity,RAM2019_SAMES_B,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.9491525423728814,positive_case_higher,3,29,-0.2739148313466659,-0.027436389662750787,0.2464784416839151,0.25960042694420354,0.9494531445315814,0.9255173509719616,0.857144208337578,-0.7544852973696912,2.605519999313614,0.618136283303711,-0.28602976430331184,2.137064466247235,0.12580645161290321,exact_4960_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.8,positive_case_higher,3,4,0.2370812402009407,0.1413124340063354,-0.09576880619460532,0.10286718540805596,-0.9309947172629188,-0.7839955513793,0.6661868617582023,-2.0897218004253766,0.5217306976667764,0.8029932974761288,-2.357862414432512,0.7898713116739124,0.3142857142857143,exact_35_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_MES_HSC,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.8,positive_case_higher,3,4,0.20808255432649445,-0.43462140319494996,-0.6427039575214444,0.5484400083874942,-1.171876500058962,-0.9868433684707048,0.6651860464398383,-2.2906080194927876,0.3169212825513783,0.8250571596700401,-2.6039554014239834,0.6302686644825739,0.22857142857142856,exact_35_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,evaluable_flagged,0.795045045045045,positive_case_higher,3,4,0.2767938093097464,0.29805851750353285,0.021264708193786452,0.04021889431005183,0.5287243361255659,0.44524154621100287,0.8052870549771491,-1.1331210815442094,2.0236041739662154,0.7766320472273661,-1.0769572663546347,1.9674403587766405,0.5428571428571428,exact_35_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_MES_MESOTHELIAL,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,evaluable_flagged,0.795045045045045,positive_case_higher,3,4,-0.20281616594201768,0.042744869228103125,0.2455610351701208,0.22458815509772787,1.0933837319393211,0.920744195317323,0.785226868512544,-0.6183004669672632,2.459788857601909,0.8173801567535071,-0.6813209119195509,2.522809302554197,0.2857142857142857,exact_35_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.8785714285714286,positive_case_higher,3,4,0.5328546611090829,0.5664414273262024,0.033586766217119535,0.04156640527259344,0.8080267224662981,0.6804435557610932,0.8707735674284716,-1.0262726363987111,2.3871597479208972,0.7934945977075164,-0.874805855745639,2.235692967267825,0.37142857142857144,exact_35_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_MES_SAMES,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.8785714285714286,positive_case_higher,3,4,-0.13491491242751977,0.25241151358455344,0.38732642601207323,0.191319050638026,2.024505268661883,1.7048465420310592,0.890819254884224,-0.0411591975420198,3.4508522816041385,0.9348708501824514,-0.12750032432654557,3.537193408388664,0.02857142857142857,exact_35_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,1.0,positive_case_higher,3,4,0.43823605027382834,0.318558726370476,-0.11967732390335234,0.1439847574483376,-0.8311805084388402,-0.6999414807906023,0.642163433253858,-1.9585818099681642,0.5586988483869596,0.79518874551044,-2.2585114219910647,0.8586284604098603,0.4,exact_35_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_MES_VSMC,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,1.0,positive_case_higher,3,4,0.2484353787083832,-0.05879307992680638,-0.30722845863518955,0.634633402146953,-0.48410382686420445,-0.40766638051722476,0.6658636419554264,-1.7127591187498603,0.8974263577154109,0.7745660211458639,-1.9258157819631179,1.1104830209286685,0.8571428571428571,exact_35_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,singscore,sensitivity,20,primary,0.8297872340425532,positive_case_higher,3,4,0.6811775257864053,0.6459568444240749,-0.035220681362330475,0.05574728234212608,-0.6317918987723561,-0.5320352831767209,0.7824396549246126,-2.0656170068289614,1.0015464404755199,0.7820738376827515,-2.064900005034914,1.000829438681472,0.45714285714285713,exact_35_allocations
GSE202379,clinical_cirrhosis_vs_healthy,RAM2019_SAMES_A,mesenchymal_hsc_myofibroblast,standardized_mean,sensitivity,20,primary,0.8297872340425532,positive_case_higher,3,4,0.14489789357338168,0.049041674615159354,-0.09585621895822233,0.27897656356089473,-0.34359954017176403,-0.289346981197275,0.8124461402251737,-1.8817414160386154,1.3030474536440653,0.7692239601612335,-1.7970259431132924,1.2183319807187427,0.6,exact_35_allocations
