dataset_id,contrast,program_id,lineage,score_method,analysis_tier,cell_gate,coverage_tier,program_coverage,expected_direction,annotation_limitation,etiology_limitation,n_control,n_case,mean_control,mean_case,mean_difference,pooled_sd,cohens_d,hedges_g,robust_se_g_hc3,robust_ci95_low,robust_ci95_high,conventional_se_g,conventional_ci95_low,conventional_ci95_high,permutation_p_two_sided,permutation_mode
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_1,endothelial,singscore,sensitivity,20,primary,0.9625,positive_case_higher,reconstructed broad lineage; no author processed labels,unresolved,3,21,0.892445399513027,0.8851034954733082,-0.007341904039718794,0.034838106994183285,-0.21074348387943778,-0.20347646719393994,1.6191932925319716,-3.377095320556604,2.9701423861687246,0.6179752024041993,-1.4147078639061708,1.0077549295182908,0.7218379446640316,exact_2024_allocations
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_1,endothelial,standardized_mean,sensitivity,20,primary,0.9625,positive_case_higher,reconstructed broad lineage; no author processed labels,unresolved,3,21,-0.665756010556989,0.09510800150814137,0.7608640120651303,0.5908415421293483,1.2877632289074223,1.2433576003244078,1.266353399648968,-1.2386950629875695,3.725410263636385,0.6450483224356358,-0.020937111649438345,2.507652312298254,0.04693675889328063,exact_2024_allocations
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_2,endothelial,singscore,sensitivity,20,primary,0.9555555555555556,positive_case_higher,reconstructed broad lineage; no author processed labels,unresolved,3,21,0.6493007810572696,0.6583162766590023,0.009015495601732648,0.0889267848317214,0.10138110377871998,0.0978852036484193,0.4521745370861374,-0.7883768890404099,0.9841472963372486,0.6173897817534658,-1.1121987685883736,1.307969175885212,0.866106719367589,exact_2024_allocations
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_2,endothelial,standardized_mean,sensitivity,20,primary,0.9555555555555556,positive_case_higher,reconstructed broad lineage; no author processed labels,unresolved,3,21,-0.28016012171219457,0.040022874530313446,0.320182996242508,0.4678093644507931,0.6844304979196002,0.6608294462672002,0.2849267456176496,0.10237302485660704,1.2192858676777933,0.625201791405248,-0.5645660648870858,1.8862249574214862,0.22974308300395258,exact_2024_allocations
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_3,endothelial,singscore,sensitivity,20,primary,0.9743589743589745,positive_case_higher,reconstructed broad lineage; no author processed labels,unresolved,3,21,0.8627203296663293,0.9100584957113123,0.04733816604498298,0.04132217896705411,1.1455873632105744,1.1060843506860718,0.900464540537384,-0.6588261487672009,2.8709948501393443,0.6393414110120982,-0.14702481489764052,2.359193516269784,0.0800395256916996,exact_2024_allocations
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_3,endothelial,standardized_mean,sensitivity,20,primary,0.9743589743589745,positive_case_higher,reconstructed broad lineage; no author processed labels,unresolved,3,21,-0.7136547680308157,0.10195068114725954,0.8156054491780753,0.41793047499776015,1.951533802799249,1.884239533737206,0.7428678294615259,0.42821858799261525,3.3402604794817967,0.6794426757277374,0.5525318893108406,3.2159471781635713,0.009881422924901186,exact_2024_allocations
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_4,endothelial,singscore,sensitivity,20,primary,0.9659090909090908,positive_case_higher,reconstructed broad lineage; no author processed labels,unresolved,3,21,0.7266168315755138,0.7765905807794469,0.04997374920393305,0.05043048451494713,0.9909432694250893,0.9567728118587069,1.049202573579445,-1.0996642323570054,3.013209856074419,0.633843237276608,-0.28555993320344464,2.199105556920858,0.11462450592885376,exact_2024_allocations
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_4,endothelial,standardized_mean,sensitivity,20,primary,0.9659090909090908,positive_case_higher,reconstructed broad lineage; no author processed labels,unresolved,3,21,-0.5820465544817474,0.08314950778310723,0.6651960622648546,0.3495669456449797,1.9029146506901942,1.8372969041146703,1.0284304049414252,-0.1784266895705231,3.8530204977998634,0.6765145411958353,0.5113284033708332,3.1632654048585076,0.009387351778656126,exact_2024_allocations
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_5,endothelial,singscore,sensitivity,20,primary,0.94,positive_case_higher,reconstructed broad lineage; no author processed labels,unresolved,3,21,0.9408486166646709,0.9289246223602655,-0.011923994304405383,0.08671183514193179,-0.13751288142948345,-0.13277105793191507,0.4911804754395115,-1.0954847897933575,0.8299426739295275,0.6175378699416137,-1.343145283017478,1.077603167153648,0.7974308300395256,exact_2024_allocations
GSE290642_human,all_fibrosis_vs_f0_reconstructed_label_sensitivity,RAM2019_ENDO_5,endothelial,standardized_mean,sensitivity,20,primary,0.94,positive_case_higher,reconstructed broad lineage; no author processed labels,unresolved,3,21,-0.05467417523482517,0.007810596462118034,0.062484771696943206,0.8322762783068638,0.07507695860809432,0.0724880979664359,0.8253611534983739,-1.5452197628903768,1.6901959588232487,0.6173101343411289,-1.1374397653421766,1.2824159612750485,0.8868577075098815,exact_2024_allocations
